B,H,Q,topk,seed,global_mean_adjacent_overlap,adjacent_pair_count
16,16384,2,2048,20260803,0.121124267578125,16
16,32768,2,2048,20260803,0.0,16
16,65536,2,2048,20260803,0.03131103515625,16
16,131072,2,2048,20260803,0.0,16
16,262144,2,2048,20260803,0.007537841796875,16
16,524288,2,2048,20260803,0.0,16
16,2048,4,2048,20260803,0.9985453287760416,48
16,4096,4,2048,20260803,0.4824422200520833,48
16,8192,4,2048,20260803,0.263031005859375,48
16,16384,4,2048,20260803,0.12120564778645833,48
16,32768,4,2048,20260803,0.0,48
16,65536,4,2048,20260803,0.021138509114583332,48
16,131072,4,2048,20260803,0.010335286458333334,48
16,262144,4,2048,20260803,0.0048828125,48
16,524288,4,2048,20260803,0.0,48
16,2048,8,2048,20260803,0.9975673130580357,112
16,4096,8,2048,20260803,0.49650355747767855,112
16,8192,8,2048,20260803,0.2607814243861607,112
16,16384,8,2048,20260803,0.12223597935267858,112
16,32768,8,2048,20260803,0.033966064453125,112
16,65536,8,2048,20260803,0.022434779575892856,112
16,131072,8,2048,20260803,0.006622314453125,112
16,262144,8,2048,20260803,0.005475725446428571,112
16,524288,8,2048,20260803,0.0,112
16,2048,16,2048,20260803,0.995611572265625,240
16,4096,16,2048,20260803,0.49685262044270834,240
16,8192,16,2048,20260803,0.251568603515625,240
16,16384,16,2048,20260803,0.12547200520833332,240
16,32768,16,2048,20260803,0.05926513671875,240
16,65536,16,2048,20260803,0.044026692708333336,240
16,131072,16,2048,20260803,0.0061604817708333336,240
16,262144,16,2048,20260803,0.005110677083333333,240
16,524288,16,2048,20260803,0.0,240
16,2048,32,2048,20260803,0.9917130008820565,496
16,4096,32,2048,20260803,0.49370550340221775,496
16,8192,32,2048,20260803,0.24778304561491934,496
16,16384,32,2048,20260803,0.12432369109122984,496
16,32768,32,2048,20260803,0.052147649949596774,496
16,65536,32,2048,20260803,0.03823655651461694,496
16,131072,32,2048,20260803,0.027880268712197582,496
16,262144,32,2048,20260803,0.005272649949596774,496
16,524288,32,2048,20260803,0.0,496
16,2048,64,2048,20260803,0.98431396484375,1008
16,4096,64,2048,20260803,0.4945862785218254,1008
16,8192,64,2048,20260803,0.2509973919580853,1008
16,16384,64,2048,20260803,0.1241726345486111,1008
16,32768,64,2048,20260803,0.062428792317708336,1008
16,65536,64,2048,20260803,0.034138997395833336,1008
16,131072,64,2048,20260803,0.017680334666418652,1008
16,262144,64,2048,20260803,0.005219959077380952,1008
16,524288,64,2048,20260803,0.006896003844246032,1008
16,2048,128,2048,20260803,0.9692041592335138,2032
16,4096,128,2048,20260803,0.4918071116049459,2032
16,8192,128,2048,20260803,0.2495172455554872,2032
16,16384,128,2048,20260803,0.12471044345164863,2032
16,32768,128,2048,20260803,0.06700674943097933,2032
16,65536,128,2048,20260803,0.03781752699003445,2032
16,131072,128,2048,20260803,0.015117975670521654,2032
16,262144,128,2048,20260803,0.0052302803580216535,2032
16,524288,128,2048,20260803,0.0034208523006889766,2032
16,2048,256,2048,20260803,0.9418972838158701,4080
16,4096,256,2048,20260803,0.4843431659773284,4080
16,8192,256,2048,20260803,0.2470968807444853,4080
16,16384,256,2048,20260803,0.12439970128676471,4080
16,32768,256,2048,20260803,0.06472263710171569,4080
16,65536,256,2048,20260803,0.036177571614583334,4080
16,131072,256,2048,20260803,0.017298440372242648,4080
16,262144,256,2048,20260803,0.0052723604090073525,4080
16,524288,256,2048,20260803,0.005679620481004902,4080
16,2048,512,2048,20260803,0.89193653920392,8176
16,4096,512,2048,20260803,0.47101946866209027,8176
16,8192,512,2048,20260803,0.24346750636390044,8176
16,16384,512,2048,20260803,0.1232653951924841,8176
16,32768,512,2048,20260803,0.06226768419000734,8176
16,65536,512,2048,20260803,0.03362075596639555,8176
16,131072,512,2048,20260803,0.016156818068890657,8176
16,262144,512,2048,20260803,0.006710343631512965,8176
16,524288,512,2048,20260803,0.006448465784001957,8176
16,2048,1024,2048,20260803,0.8110901057894978,16368
16,4096,1024,2048,20260803,0.44599907092917584,16368
16,8192,1024,2048,20260803,0.2361312075677389,16368
16,16384,1024,2048,20260803,0.12117292268068793,16368
16,32768,1024,2048,20260803,0.059800581498579544,16368
16,65536,1024,2048,20260803,0.03199853086052053,16368
16,131072,1024,2048,20260803,0.014913907615087365,16368
16,262144,1024,2048,20260803,0.008288550353586267,16368
16,524288,1024,2048,20260803,0.005114781891495601,16368
16,2048,2048,2048,20260803,0.6928645787614115,32752
16,4096,2048,2048,20260803,0.4052439486042837,32752
16,8192,2048,2048,20260803,0.223445651935378,32752
16,16384,2048,2048,20260803,0.11776171350222887,32752
16,32768,2048,2048,20260803,0.05932569480489741,32752
16,65536,2048,2048,20260803,0.030903572563316745,32752
16,131072,2048,2048,20260803,0.015319332240206705,32752
16,262144,2048,2048,20260803,0.007679621067988214,32752
16,524288,2048,2048,20260803,0.004565396888930447,32752
16,2048,4096,2048,20260803,0.5489071875119238,65520
16,4096,4096,2048,20260803,0.34616687294909954,65520
16,8192,4096,2048,20260803,0.20282511542277168,65520
16,16384,4096,2048,20260803,0.11135830722012363,65520
16,32768,4096,2048,20260803,0.05779486016912775,65520
16,65536,4096,2048,20260803,0.030440304189083486,65520
16,131072,4096,2048,20260803,0.015489463200644841,65520
16,262144,4096,2048,20260803,0.007473207131410257,65520
16,524288,4096,2048,20260803,0.0039484231317727415,65520
16,2048,8192,2048,20260803,0.4020007281000107,131056
16,4096,8192,2048,20260803,0.27447321242922873,131056
16,8192,8192,2048,20260803,0.17321675630908734,131056
16,16384,8192,2048,20260803,0.10172338885071076,131056
16,32768,8192,2048,20260803,0.054969870495484754,131056
16,65536,8192,2048,20260803,0.028872281636762146,131056
16,131072,8192,2048,20260803,0.015043172741995788,131056
16,262144,8192,2048,20260803,0.007831952115174047,131056
16,524288,8192,2048,20260803,0.0038706579570469877,131056
16,2048,16384,2048,20260803,0.2744038285029165,262128
16,4096,16384,2048,20260803,0.20117687837025233,262128
16,8192,16384,2048,20260803,0.13727568695267675,262128
16,16384,16384,2048,20260803,0.08711565398750801,262128
16,32768,16384,2048,20260803,0.05066670337046691,262128
16,65536,16384,2048,20260803,0.02746875602043658,262128
16,131072,16384,2048,20260803,0.014550648249018609,262128
16,262144,16384,2048,20260803,0.007491975085883614,262128
16,524288,16384,2048,20260803,0.0036420977567495653,262128
16,2048,32768,2048,20260803,0.17697529506540738,524272
16,4096,32768,2048,20260803,0.13722831168893485,524272
16,8192,32768,2048,20260803,0.10058298232328591,524272
16,16384,32768,2048,20260803,0.06879414640980731,524272
16,32768,32768,2048,20260803,0.04340748430830037,524272
16,65536,32768,2048,20260803,0.02513166751198567,524272
16,131072,32768,2048,20260803,0.01385994270686304,524272
16,262144,32768,2048,20260803,0.0072462022710181925,524272
16,524288,32768,2048,20260803,0.0035834223233002145,524272
32,2048,2,2048,20260803,0.9990234375,32
32,4096,2,2048,20260803,0.4763641357421875,32
32,8192,2,2048,20260803,0.261016845703125,32
32,16384,2,2048,20260803,0.1212005615234375,32
32,32768,2,2048,20260803,0.0698394775390625,32
32,65536,2,2048,20260803,0.03125,32
32,131072,2,2048,20260803,0.0,32
32,262144,2,2048,20260803,0.007659912109375,32
32,524288,2,2048,20260803,0.0,32
32,2048,4,2048,20260803,0.9985453287760416,96
32,4096,4,2048,20260803,0.4825897216796875,96
32,8192,4,2048,20260803,0.2568613688151042,96
32,16384,4,2048,20260803,0.12025960286458333,96
32,32768,4,2048,20260803,0.062444051106770836,96
32,65536,4,2048,20260803,0.021077473958333332,96
32,131072,4,2048,20260803,0.010294596354166666,96
32,262144,4,2048,20260803,0.0049896240234375,96
32,524288,4,2048,20260803,0.0,96
32,2048,8,2048,20260803,0.9975651332310268,224
32,4096,8,2048,20260803,0.49652099609375,224
32,8192,8,2048,20260803,0.2546909877232143,224
32,16384,8,2048,20260803,0.12296622140066964,224
32,32768,8,2048,20260803,0.05093601771763393,224
32,65536,8,2048,20260803,0.03994532993861607,224
32,131072,8,2048,20260803,0.006609235491071429,224
32,262144,8,2048,20260803,0.005519321986607143,224
32,524288,8,2048,20260803,0.0,224
32,2048,16,2048,20260803,0.9956105550130209,480
32,4096,16,2048,20260803,0.4965118408203125,480
32,8192,16,2048,20260803,0.2530548095703125,480
32,16384,16,2048,20260803,0.12434488932291667,480
32,32768,16,2048,20260803,0.056396484375,480
32,65536,16,2048,20260803,0.041657511393229166,480
32,131072,16,2048,20260803,0.0061798095703125,480
32,262144,16,2048,20260803,0.005150349934895834,480
32,524288,16,2048,20260803,0.0,480
32,2048,32,2048,20260803,0.991790771484375,992
32,4096,32,2048,20260803,0.49350812358240925,992
32,8192,32,2048,20260803,0.25021263860887094,992
32,16384,32,2048,20260803,0.12350266979586694,992
32,32768,32,2048,20260803,0.058049355783770164,992
32,65536,32,2048,20260803,0.03493376701108871,992
32,131072,32,2048,20260803,0.01929104712701613,992
32,262144,32,2048,20260803,0.005283478767641129,992
32,524288,32,2048,20260803,0.0,992
32,2048,64,2048,20260803,0.9843711247519841,2016
32,4096,64,2048,20260803,0.4946984185112847,2016
32,8192,64,2048,20260803,0.2503696017795139,2016
32,16384,64,2048,20260803,0.12411450582837301,2016
32,32768,64,2048,20260803,0.06067136734250992,2016
32,65536,64,2048,20260803,0.038091265966021824,2016
32,131072,64,2048,20260803,0.013464307028149802,2016
32,262144,64,2048,20260803,0.005216810438368056,2016
32,524288,64,2048,20260803,0.004487779405381944,2016
32,2048,128,2048,20260803,0.9693056842473549,4064
32,4096,128,2048,20260803,0.4919850507120448,4064
32,8192,128,2048,20260803,0.2480445921890379,4064
32,16384,128,2048,20260803,0.1249690018300935,4064
32,32768,128,2048,20260803,0.06598008523775836,4064
32,65536,128,2048,20260803,0.040158008965920276,4064
32,131072,128,2048,20260803,0.011695441298597441,4064
32,262144,128,2048,20260803,0.005233043760765256,4064
32,524288,128,2048,20260803,0.0022262212798351377,4064
32,2048,256,2048,20260803,0.9419215183632047,8160
32,4096,256,2048,20260803,0.48452339920343135,8160
32,8192,256,2048,20260803,0.24627637676164216,8160
32,16384,256,2048,20260803,0.12422712737438725,8160
32,32768,256,2048,20260803,0.060973403033088236,8160
32,65536,256,2048,20260803,0.036185290766697305,8160
32,131072,256,2048,20260803,0.014186724494485294,8160
32,262144,256,2048,20260803,0.006328807157628676,8160
32,524288,256,2048,20260803,0.0051390404794730395,8160
32,2048,512,2048,20260803,0.8918943461140074,16352
32,4096,512,2048,20260803,0.47101460137712514,16352
32,8192,512,2048,20260803,0.2427742915144172,16352
32,16384,512,2048,20260803,0.1233230262353229,16352
32,32768,512,2048,20260803,0.06272526869801859,16352
32,65536,512,2048,20260803,0.03276936928586717,16352
32,131072,512,2048,20260803,0.013943129089713796,16352
32,262144,512,2048,20260803,0.006897450426553327,16352
32,524288,512,2048,20260803,0.005742380996972847,16352
32,2048,1024,2048,20260803,0.8111091830047578,32736
32,4096,1024,2048,20260803,0.44615110693788945,32736
32,8192,1024,2048,20260803,0.2357016346205248,32736
32,16384,1024,2048,20260803,0.12131984259492608,32736
32,32768,1024,2048,20260803,0.06103087543625519,32736
32,65536,1024,2048,20260803,0.03212480740812867,32736
32,131072,1024,2048,20260803,0.01477842806371426,32736
32,262144,1024,2048,20260803,0.008914429188240775,32736
32,524288,1024,2048,20260803,0.0045429129055168625,32736
32,2048,2048,2048,20260803,0.692858294853654,65504
32,4096,2048,2048,20260803,0.4053937038911746,65504
32,8192,2048,2048,20260803,0.22321918526683485,65504
32,16384,2048,2048,20260803,0.11781533916344804,65504
32,32768,2048,2048,20260803,0.06058518969261419,65504
32,65536,2048,2048,20260803,0.03143628842084071,65504
32,131072,2048,2048,20260803,0.014950937216143288,65504
32,262144,2048,2048,20260803,0.007895144941053218,65504
32,524288,2048,2048,20260803,0.004274257404605062,65504
32,2048,4096,2048,20260803,0.5490635873051645,131040
32,4096,4096,2048,20260803,0.34624120318700397,131040
32,8192,4096,2048,20260803,0.20272363981775604,131040
32,16384,4096,2048,20260803,0.11155231182391827,131040
32,32768,4096,2048,20260803,0.05883240938477755,131040
32,65536,4096,2048,20260803,0.030689307505103403,131040
32,131072,4096,2048,20260803,0.015182096413785868,131040
32,262144,4096,2048,20260803,0.007610957293574481,131040
32,524288,4096,2048,20260803,0.0037624708462110808,131040
32,2048,8192,2048,20260803,0.402164653432979,262112
32,4096,8192,2048,20260803,0.27451783940405244,262112
32,8192,8192,2048,20260803,0.17313562075801567,262112
32,16384,8192,2048,20260803,0.10151670314121444,262112
32,32768,8192,2048,20260803,0.05548698714969651,262112
32,65536,8192,2048,20260803,0.02912345833138601,262112
32,131072,8192,2048,20260803,0.01469424181027576,262112
32,262144,8192,2048,20260803,0.007928711578328158,262112
32,524288,8192,2048,20260803,0.003810099696169958,262112
32,2048,16384,2048,20260803,0.2745455052836186,524256
32,4096,16384,2048,20260803,0.20110600877869067,524256
32,8192,16384,2048,20260803,0.13718461108456556,524256
32,16384,16384,2048,20260803,0.08676538454018648,524256
32,32768,16384,2048,20260803,0.050841692798937924,524256
32,65536,16384,2048,20260803,0.027374033801890203,524256
32,131072,16384,2048,20260803,0.014468947646164278,524256
32,262144,16384,2048,20260803,0.007621179764752335,524256
32,524288,16384,2048,20260803,0.003658261846609767,524256
64,2048,2,2048,20260803,0.9990234375,64
64,4096,2,2048,20260803,0.47759246826171875,64
64,8192,2,2048,20260803,0.266357421875,64
64,16384,2,2048,20260803,0.12119293212890625,64
64,32768,2,2048,20260803,0.054351806640625,64
64,65536,2,2048,20260803,0.0312347412109375,64
64,131072,2,2048,20260803,0.0,64
64,262144,2,2048,20260803,0.00777435302734375,64
64,524288,2,2048,20260803,0.0,64
64,2048,4,2048,20260803,0.9985402425130209,192
64,4096,4,2048,20260803,0.4822794596354167,192
64,8192,4,2048,20260803,0.25874582926432294,192
64,16384,4,2048,20260803,0.11874135335286458,192
64,32768,4,2048,20260803,0.054072062174479164,192
64,65536,4,2048,20260803,0.02108001708984375,192
64,131072,4,2048,20260803,0.010350545247395834,192
64,262144,4,2048,20260803,0.0050811767578125,192
64,524288,4,2048,20260803,0.0,192
64,2048,8,2048,20260803,0.997574942452567,448
64,4096,8,2048,20260803,0.4962855747767857,448
64,8192,8,2048,20260803,0.25772530691964285,448
64,16384,8,2048,20260803,0.12320164271763392,448
64,32768,8,2048,20260803,0.055877685546875,448
64,65536,8,2048,20260803,0.03744615827287946,448
64,131072,8,2048,20260803,0.0066375732421875,448
64,262144,8,2048,20260803,0.005560738699776786,448
64,524288,8,2048,20260803,0.0,448
64,2048,16,2048,20260803,0.995617167154948,960
64,4096,16,2048,20260803,0.4961456298828125,960
64,8192,16,2048,20260803,0.2541193644205729,960
64,16384,16,2048,20260803,0.12320098876953126,960
64,32768,16,2048,20260803,0.0622833251953125,960
64,65536,16,2048,20260803,0.035218302408854166,960
64,131072,16,2048,20260803,0.015024820963541666,960
64,262144,16,2048,20260803,0.00516510009765625,960
64,524288,16,2048,20260803,0.0,960
64,2048,32,2048,20260803,0.9917700982862904,1984
64,4096,32,2048,20260803,0.49354799332157256,1984
64,8192,32,2048,20260803,0.2511655745967742,1984
64,16384,32,2048,20260803,0.12314433436239919,1984
64,32768,32,2048,20260803,0.061678732595136086,1984
64,65536,32,2048,20260803,0.03732176749936996,1984
64,131072,32,2048,20260803,0.017440057569934476,1984
64,262144,32,2048,20260803,0.005294553695186492,1984
64,524288,32,2048,20260803,0.0,1984
64,2048,64,2048,20260803,0.9842512342664931,4032
64,4096,64,2048,20260803,0.49480135478670634,4032
64,8192,64,2048,20260803,0.2512276059105283,4032
64,16384,64,2048,20260803,0.12485564701140874,4032
64,32768,64,2048,20260803,0.06381794762989831,4032
64,65536,64,2048,20260803,0.036128089541480654,4032
64,131072,64,2048,20260803,0.013506813654823908,4032
64,262144,64,2048,20260803,0.00522674076140873,4032
64,524288,64,2048,20260803,0.002243889702690972,4032
64,2048,128,2048,20260803,0.9693104901651698,8128
64,4096,128,2048,20260803,0.49197363665723426,8128
64,8192,128,2048,20260803,0.24865374227208414,8128
64,16384,128,2048,20260803,0.1247336920790785,8128
64,32768,128,2048,20260803,0.06355231577955832,8128
64,65536,128,2048,20260803,0.036932637372354825,8128
64,131072,128,2048,20260803,0.011830667811115896,8128
64,262144,128,2048,20260803,0.006401422455554872,8128
64,524288,128,2048,20260803,0.0011131106399175689,8128
64,2048,256,2048,20260803,0.9418497122970282,16320
64,4096,256,2048,20260803,0.48436781939338236,16320
64,8192,256,2048,20260803,0.24723029043160233,16320
64,16384,256,2048,20260803,0.12384176815257353,16320
64,32768,256,2048,20260803,0.06259457457299326,16320
64,65536,256,2048,20260803,0.034442886651731,16320
64,131072,256,2048,20260803,0.013117143219592524,16320
64,262144,256,2048,20260803,0.008352332021675858,16320
64,524288,256,2048,20260803,0.0038365681966145834,16320
64,2048,512,2048,20260803,0.8917767548981012,32704
64,4096,512,2048,20260803,0.470947952419811,32704
64,8192,512,2048,20260803,0.2433661891989512,32704
64,16384,512,2048,20260803,0.12311942143449578,32704
64,32768,512,2048,20260803,0.06217445925957069,32704
64,65536,512,2048,20260803,0.03205431137532871,32704
64,131072,512,2048,20260803,0.01321757516282412,32704
64,262144,512,2048,20260803,0.00796868609822193,32704
64,524288,512,2048,20260803,0.004286002739534919,32704
64,2048,1024,2048,20260803,0.8110985480911688,65472
64,4096,1024,2048,20260803,0.44609857374621975,65472
64,8192,1024,2048,20260803,0.23601575238031144,65472
64,16384,1024,2048,20260803,0.12110405676758768,65472
64,32768,1024,2048,20260803,0.06124235807625779,65472
64,65536,1024,2048,20260803,0.03156246211405257,65472
64,131072,1024,2048,20260803,0.01442942987555749,65472
64,262144,1024,2048,20260803,0.008976836591405486,65472
64,524288,1024,2048,20260803,0.0036505123969979535,65472
64,2048,2048,2048,20260803,0.6928431814218884,131008
64,4096,2048,2048,20260803,0.4052891211796226,131008
64,8192,2048,2048,20260803,0.22334837063266175,131008
64,16384,2048,2048,20260803,0.11767093973388075,131008
64,32768,2048,2048,20260803,0.06046982445132167,131008
64,65536,2048,2048,20260803,0.030712498533009433,131008
64,131072,2048,2048,20260803,0.0148712665090109,131008
64,262144,2048,2048,20260803,0.008277255730566072,131008
64,524288,2048,2048,20260803,0.003708783975740031,131008
64,2048,4096,2048,20260803,0.549020514296088,262080
64,4096,4096,2048,20260803,0.3461876893654848,262080
64,8192,4096,2048,20260803,0.20280914492950625,262080
64,16384,4096,2048,20260803,0.11147033356048248,262080
64,32768,4096,2048,20260803,0.058693360641908006,262080
64,65536,4096,2048,20260803,0.030341597150679182,262080
64,131072,4096,2048,20260803,0.01498515370127919,262080
64,262144,4096,2048,20260803,0.007756513844770681,262080
64,524288,4096,2048,20260803,0.00343354240296379,262080
64,2048,8192,2048,20260803,0.40211455613291025,524224
64,4096,8192,2048,20260803,0.27449167722195095,524224
64,8192,8192,2048,20260803,0.1732209300750371,524224
64,16384,8192,2048,20260803,0.10129213478666801,524224
64,32768,8192,2048,20260803,0.05567045494715761,524224
64,65536,8192,2048,20260803,0.02926177754970919,524224
64,131072,8192,2048,20260803,0.014781829420426669,524224
64,262144,8192,2048,20260803,0.007592701530619544,524224
128,2048,2,2048,20260803,0.9990234375,128
128,4096,2,2048,20260803,0.4801368713378906,128
128,8192,2,2048,20260803,0.25771331787109375,128
128,16384,2,2048,20260803,0.1212158203125,128
128,32768,2,2048,20260803,0.05452728271484375,128
128,65536,2,2048,20260803,0.031208038330078125,128
128,131072,2,2048,20260803,0.0,128
128,262144,2,2048,20260803,0.007781982421875,128
128,524288,2,2048,20260803,0.0,128
128,2048,4,2048,20260803,0.9985402425130209,384
128,4096,4,2048,20260803,0.48224639892578125,384
128,8192,4,2048,20260803,0.25606409708658856,384
128,16384,4,2048,20260803,0.12077713012695312,384
128,32768,4,2048,20260803,0.054606119791666664,384
128,65536,4,2048,20260803,0.0210723876953125,384
128,131072,4,2048,20260803,0.010384877522786459,384
128,262144,4,2048,20260803,0.00508880615234375,384
128,524288,4,2048,20260803,0.0,384
128,2048,8,2048,20260803,0.9975684029715401,896
128,4096,8,2048,20260803,0.49653189522879465,896
128,8192,8,2048,20260803,0.2560735430036272,896
128,16384,8,2048,20260803,0.12492861066545759,896
128,32768,8,2048,20260803,0.05854306902204241,896
128,65536,8,2048,20260803,0.029903411865234375,896
128,131072,8,2048,20260803,0.010313306535993303,896
128,262144,8,2048,20260803,0.005564008440290179,896
128,524288,8,2048,20260803,0.0,896
128,2048,16,2048,20260803,0.9956186930338542,1920
128,4096,16,2048,20260803,0.49553909301757815,1920
128,8192,16,2048,20260803,0.2539708455403646,1920
128,16384,16,2048,20260803,0.12535120646158854,1920
128,32768,16,2048,20260803,0.06193822224934896,1920
128,65536,16,2048,20260803,0.03095830281575521,1920
128,131072,16,2048,20260803,0.014706166585286458,1920
128,262144,16,2048,20260803,0.005174001057942708,1920
128,524288,16,2048,20260803,0.0,1920
128,2048,32,2048,20260803,0.9918050458354335,3968
128,4096,32,2048,20260803,0.4936173962008569,3968
128,8192,32,2048,20260803,0.2511488391507056,3968
128,16384,32,2048,20260803,0.12444317725396925,3968
128,32768,32,2048,20260803,0.06109865250126008,3968
128,65536,32,2048,20260803,0.03206868325510333,3968
128,131072,32,2048,20260803,0.017134512624432965,3968
128,262144,32,2048,20260803,0.005298983666204637,3968
128,524288,32,2048,20260803,0.0,3968
128,2048,64,2048,20260803,0.98420164320204,8064
128,4096,64,2048,20260803,0.494751218765501,8064
128,8192,64,2048,20260803,0.2510587298680866,8064
128,16384,64,2048,20260803,0.12490009126209077,8064
128,32768,64,2048,20260803,0.06239918300083706,8064
128,65536,64,2048,20260803,0.032335311647445436,8064
128,131072,64,2048,20260803,0.017083001515221973,8064
128,262144,64,2048,20260803,0.005226619659908234,8064
128,524288,64,2048,20260803,0.001121944851345486,8064
128,2048,128,2048,20260803,0.9692870012418492,16256
128,4096,128,2048,20260803,0.4920030428668645,16256
128,8192,128,2048,20260803,0.24853975190891056,16256
128,16384,128,2048,20260803,0.12450258750615158,16256
128,32768,128,2048,20260803,0.06282728300319881,16256
128,65536,128,2048,20260803,0.033009656770961494,16256
128,131072,128,2048,20260803,0.017140666330893208,16256
128,262144,128,2048,20260803,0.0058785986712598425,16256
128,524288,128,2048,20260803,0.002158818282480315,16256
128,2048,256,2048,20260803,0.9416373608159084,32640
128,4096,256,2048,20260803,0.4843699137369792,32640
128,8192,256,2048,20260803,0.24697506474513634,32640
128,16384,256,2048,20260803,0.12372173234528186,32640
128,32768,256,2048,20260803,0.06248821183746936,32640
128,65536,256,2048,20260803,0.032053479961320464,32640
128,131072,256,2048,20260803,0.015453473259420956,32640
128,262144,256,2048,20260803,0.007127051259957108,32640
128,524288,256,2048,20260803,0.0031993641572840075,32640
128,2048,512,2048,20260803,0.8914952735378318,65408
128,4096,512,2048,20260803,0.470837960737792,65408
128,8192,512,2048,20260803,0.24323526520551766,65408
128,16384,512,2048,20260803,0.12302583817633164,65408
128,32768,512,2048,20260803,0.06198587436265442,65408
128,65536,512,2048,20260803,0.03130139763341258,65408
128,131072,512,2048,20260803,0.014789312553032504,65408
128,262144,512,2048,20260803,0.007246655727319288,65408
128,524288,512,2048,20260803,0.0035996259775180404,65408
128,2048,1024,2048,20260803,0.8109416085370941,130944
128,4096,1024,2048,20260803,0.4459594435705817,130944
128,8192,1024,2048,20260803,0.23590087144838634,130944
128,16384,1024,2048,20260803,0.1211201993134947,130944
128,32768,1024,2048,20260803,0.06135720917672822,130944
128,65536,1024,2048,20260803,0.031045460631071296,130944
128,131072,1024,2048,20260803,0.014737883387889098,130944
128,262144,1024,2048,20260803,0.007998420812284258,130944
128,524288,1024,2048,20260803,0.003621956237017351,130944
128,2048,2048,2048,20260803,0.692753648781229,262016
128,4096,2048,2048,20260803,0.4052185017595538,262016
128,8192,2048,2048,20260803,0.22328003965824128,262016
128,16384,2048,2048,20260803,0.11766083367463724,262016
128,32768,2048,2048,20260803,0.060421780137591787,262016
128,65536,2048,2048,20260803,0.030610511753695384,262016
128,131072,2048,2048,20260803,0.015112050871296983,262016
128,262144,2048,2048,20260803,0.007926346443895602,262016
128,524288,2048,2048,20260803,0.0037542975816600896,262016
128,2048,4096,2048,20260803,0.5489630078512525,524160
128,4096,4096,2048,20260803,0.34615063044323297,524160
128,8192,4096,2048,20260803,0.2027614560901609,524160
128,16384,4096,2048,20260803,0.11147896902901785,524160
128,32768,4096,2048,20260803,0.05868457612537202,524160
128,65536,4096,2048,20260803,0.03025523873912546,524160
128,131072,4096,2048,20260803,0.015034229618580204,524160
256,2048,2,2048,20260803,0.9990234375,256
256,4096,2,2048,20260803,0.48522377014160156,256
256,8192,2,2048,20260803,0.26043128967285156,256
256,16384,2,2048,20260803,0.12121963500976562,256
256,32768,2,2048,20260803,0.0631866455078125,256
256,65536,2,2048,20260803,0.031177520751953125,256
256,131072,2,2048,20260803,0.0,256
256,262144,2,2048,20260803,0.007814407348632812,256
256,524288,2,2048,20260803,0.0,256
256,2048,4,2048,20260803,0.9985376993815104,768
256,4096,4,2048,20260803,0.483462651570638,768
256,8192,4,2048,20260803,0.2573998769124349,768
256,16384,4,2048,20260803,0.12127240498860677,768
256,32768,4,2048,20260803,0.0631879170735677,768
256,65536,4,2048,20260803,0.02986462910970052,768
256,131072,4,2048,20260803,0.010382970174153646,768
256,262144,4,2048,20260803,0.005160013834635417,768
256,524288,4,2048,20260803,0.0,768
256,2048,8,2048,20260803,0.9975645882742745,1792
256,4096,8,2048,20260803,0.4974618639264788,1792
256,8192,8,2048,20260803,0.2576062338692801,1792
256,16384,8,2048,20260803,0.12456784929547991,1792
256,32768,8,2048,20260803,0.06141853332519531,1792
256,65536,8,2048,20260803,0.03211920601981027,1792
256,131072,8,2048,20260803,0.01986558096749442,1792
256,262144,8,2048,20260803,0.007174900599888393,1792
256,524288,8,2048,20260803,0.0,1792
256,2048,16,2048,20260803,0.9956358591715495,3840
256,4096,16,2048,20260803,0.4942338307698568,3840
256,8192,16,2048,20260803,0.25447616577148435,3840
256,16384,16,2048,20260803,0.12485936482747396,3840
256,32768,16,2048,20260803,0.061762237548828126,3840
256,65536,16,2048,20260803,0.032290013631184895,3840
256,131072,16,2048,20260803,0.018749491373697916,3840
256,262144,16,2048,20260803,0.005926895141601563,3840
256,524288,16,2048,20260803,0.0,3840
256,2048,32,2048,20260803,0.9917801272484564,7936
256,4096,32,2048,20260803,0.49342223136655744,7936
256,8192,32,2048,20260803,0.251755129906439,7936
256,16384,32,2048,20260803,0.12461102393365675,7936
256,32768,32,2048,20260803,0.06187377437468498,7936
256,65536,32,2048,20260803,0.031446641491305445,7936
256,131072,32,2048,20260803,0.01810879861154864,7936
256,262144,32,2048,20260803,0.006407645440870716,7936
256,524288,32,2048,20260803,0.0,7936
256,2048,64,2048,20260803,0.9841851128472222,16128
256,4096,64,2048,20260803,0.4946069868784102,16128
256,8192,64,2048,20260803,0.2513441661047557,16128
256,16384,64,2048,20260803,0.12499382382347471,16128
256,32768,64,2048,20260803,0.062245686848958336,16128
256,65536,64,2048,20260803,0.031907338944692464,16128
256,131072,64,2048,20260803,0.017151151384626116,16128
256,262144,64,2048,20260803,0.006275177001953125,16128
256,524288,64,2048,20260803,0.0005846780443948413,16128
256,2048,128,2048,20260803,0.9694173917995663,32512
256,4096,128,2048,20260803,0.4919165213277021,32512
256,8192,128,2048,20260803,0.24873816122220258,32512
256,16384,128,2048,20260803,0.12448869539996771,32512
256,32768,128,2048,20260803,0.06278614735040139,32512
256,65536,128,2048,20260803,0.032357403612512305,32512
256,131072,128,2048,20260803,0.01613642474797767,32512
256,262144,128,2048,20260803,0.006552853922205647,32512
256,524288,128,2048,20260803,0.001394917645792323,32512
256,2048,256,2048,20260803,0.9415282081155216,65280
