B,Q,kind,H,role,backend,status,skip_reason,figure2_hardware_tflops,effective_e2e_tflops,figure2_latency_us,latency_ms_median
64,16,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,634.5871942460374,656.6030073713601,29458.488200000003,28.469120025634766
64,16,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,638.3697326709994,641.8101274522747,58564.300800000005,58.24870300292969
64,16,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,622.6220868796721,631.6866045770898,120087.40769999998,118.36249542236328
64,16,prefill,2048,sparse,flashmla_sparse_bf16,ok,,605.8636332345889,598.0476699212529,482.05199999999996,0.4883520007133484
64,16,prefill,4096,sparse,flashmla_sparse_bf16,ok,,574.1230553030614,561.960840361301,508.70239999999995,0.519711971282959
64,16,prefill,8192,sparse,flashmla_sparse_bf16,ok,,485.2834926055433,477.04399750405344,601.8291999999999,0.6122239828109741
64,16,prefill,16384,sparse,flashmla_sparse_bf16,ok,,388.7662084809609,385.6831343774531,751.2427,0.7572479844093323
64,16,prefill,32768,sparse,flashmla_sparse_bf16,ok,,363.52017079080866,361.62950930755034,803.4155999999999,0.8076159954071045
64,16,prefill,65536,sparse,flashmla_sparse_bf16,ok,,348.17324024959095,343.79800235772973,838.8288999999999,0.8495039939880371
64,16,prefill,131072,sparse,flashmla_sparse_bf16,ok,,333.7048410742303,331.82351472780454,875.1978999999999,0.8801599740982056
64,16,prefill,262144,sparse,flashmla_sparse_bf16,ok,,296.274593157492,326.66902014016205,985.7672,0.8940479755401611
64,16,prefill,524288,sparse,flashmla_sparse_bf16,ok,,329.6334142069629,325.3067326085132,886.0078000000001,0.8977919816970825
128,16,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,636.0510170783696,615.120851174279,925.5216,0.9535359740257263
128,16,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,687.4446781251477,644.4409693213028,1706.0202000000002,1.8165440559387207
128,16,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,708.9465997875789,632.1424402146597,3302.1183999999994,3.6999359130859375
128,16,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,670.5920074486013,672.9490600990837,6975.161900000001,6.94755220413208
128,16,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,651.9444783969906,659.2263996317846,14342.344400000002,14.180671691894531
128,16,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,631.810223747147,638.1723853668648,29591.577300000004,29.293216705322266
128,16,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,634.9727918857684,640.1085041064953,58881.1981,58.40544128417969
128,16,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,619.7776552204283,626.0739269525174,120642.22299999997,119.425537109375
128,16,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,603.7436632333075,610.0131419717418,247684.82699999996,245.13571166992188
128,16,prefill,2048,sparse,flashmla_sparse_bf16,ok,,611.1134442173219,612.7429185191951,955.8217999999997,0.953279972076416
128,16,prefill,4096,sparse,flashmla_sparse_bf16,ok,,584.2661760761927,577.2440385081474,999.7421999999997,1.011904001235962
128,16,prefill,8192,sparse,flashmla_sparse_bf16,ok,,489.16078562104883,479.57573408922605,1194.1177000000002,1.2179839611053467
128,16,prefill,16384,sparse,flashmla_sparse_bf16,ok,,390.4857137616043,390.484977434293,1495.8692,1.4958720207214355
128,16,prefill,32768,sparse,flashmla_sparse_bf16,ok,,366.5119248146626,362.92370358693984,1593.715,1.6094720363616943
128,16,prefill,65536,sparse,flashmla_sparse_bf16,ok,,341.1372025099695,346.6577690535806,1712.2598999999996,1.6849919557571411
128,16,prefill,131072,sparse,flashmla_sparse_bf16,ok,,323.65216660600316,333.0829318989518,1804.7632999999998,1.7536640167236328
128,16,prefill,262144,sparse,flashmla_sparse_bf16,ok,,285.513632365992,329.88652548622906,2045.8412,1.7706559896469116
128,16,prefill,524288,sparse,flashmla_sparse_bf16,ok,,330.27405076076917,328.6688653365076,1768.5784000000003,1.7772159576416016
256,16,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,640.5906605115388,579.2460184059433,1837.9255,2.025183916091919
256,16,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,673.3241602040192,610.0671619075132,3483.5954999999994,3.837791919708252
256,16,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,670.0154609244519,645.6446549047382,6987.974899999999,7.245120048522949
256,16,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,658.7995101955494,663.4274890227388,14200.0343,14.094528198242188
256,16,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,644.8834951803791,645.8587266752658,28998.7643,28.948352813720703
256,16,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,633.1994779396041,633.7595311612857,59053.3054,58.99436950683594
256,16,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,616.8489555750693,623.1666063058428,121222.4108,119.9865951538086
256,16,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,599.1827402133714,609.5159620771603,249577.79680000004,245.3396453857422
256,16,prefill,524288,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 145.1 GiB exceed current free GPU memory 78.6 GiB,,,,
256,16,prefill,2048,sparse,flashmla_sparse_bf16,ok,,629.5943980373906,599.5700880121624,1855.5297000000003,1.9484479427337646
256,16,prefill,4096,sparse,flashmla_sparse_bf16,ok,,592.4950317414091,561.2782418929534,1971.7146000000005,2.081376075744629
256,16,prefill,8192,sparse,flashmla_sparse_bf16,ok,,494.88970908952876,458.3167715633629,2360.5888000000004,2.548959970474243
256,16,prefill,16384,sparse,flashmla_sparse_bf16,ok,,395.85020444159755,392.0407014463188,2951.1949,2.979871988296509
256,16,prefill,32768,sparse,flashmla_sparse_bf16,ok,,360.8710719129989,361.0358453245281,3237.2534,3.235775947570801
256,16,prefill,65536,sparse,flashmla_sparse_bf16,ok,,349.85102214960386,347.8899401277657,3339.2245000000003,3.3580479621887207
256,16,prefill,131072,sparse,flashmla_sparse_bf16,ok,,333.97254062716956,332.82483134181365,3497.9855,3.5100479125976562
256,16,prefill,262144,sparse,flashmla_sparse_bf16,ok,,330.4408239609097,329.51433563659486,3535.371600000001,3.54531192779541
256,16,prefill,524288,sparse,flashmla_sparse_bf16,skipped_memory_limit,skipped_memory_limit: estimated live tensors 144.6 GiB exceed current free GPU memory 78.6 GiB,,,,
1,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,373.8193632165832,180.37046583008686,24.796499999999988,0.05100800096988678
1,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,502.4696365086472,294.15674783556506,36.611600000000024,0.06230400130152702
1,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,607.7703488269894,433.99716386380214,60.302099999999996,0.08428800106048584
1,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,681.49366749854,555.9881175625329,107.34809999999997,0.13145600259304047
1,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,722.8708335950255,648.0767492666517,202.20969999999997,0.22543999552726746
1,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,735.4151842751223,707.6824069743011,397.32710000000003,0.41280001401901245
1,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,758.1237598728266,743.106950054132,770.6632999999999,0.7861440181732178
1,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,756.4850178073224,747.0436809316535,1544.4770000000003,1.563904047012329
1,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,755.1492600725652,647.788179104888,3094.2291000000005,3.6069440841674805
1,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,164.79464787867738,130.47239573930327,55.38289999999999,0.06995200365781784
1,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,164.7756065521679,132.1652850190062,55.38930000000005,0.06905599683523178
1,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,165.09990872007316,134.0915306502647,55.28049999999998,0.06806399673223495
1,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,164.82559942209585,132.71878237321212,55.37249999999999,0.06876800209283829
1,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,157.66289624292386,131.37387010053166,57.88809999999999,0.06947200000286102
1,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,149.8900559040893,127.72622981028577,60.89000000000001,0.07145600020885468
1,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,145.88930118063047,124.38406990044787,62.55979999999995,0.07337599992752075
1,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,146.80306872723997,121.47047613617488,62.170399999999994,0.07513599842786789
1,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,131.04188927176662,122.88353067207953,69.648,0.07427199929952621
2,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,413.7474569878435,299.80241929379173,44.8071,0.06137600168585777
2,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,553.3520732860984,437.69447541180506,66.49009999999998,0.08374399691820145
2,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,650.397975362845,550.3844744613274,112.69969999999998,0.1329279989004135
2,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,705.9154195859863,639.5965454692706,207.26860000000002,0.22854399681091309
2,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,736.0454886265845,704.6378124119565,397.1806,0.41468799114227295
2,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,736.6592432689173,739.348327865898,793.3122000000001,0.7902399897575378
2,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,746.9849444100096,736.9425131745769,1564.3104,1.5854400396347046
2,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,721.8808885476157,651.5833990270831,3237.0262999999995,3.586047887802124
2,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,689.2157427276142,690.4950152382156,6780.474300000002,6.767712116241455
2,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,295.10085615668777,260.3493222024005,61.855500000000006,0.07011199742555618
2,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,306.038598637266,259.7565368889786,59.64479999999999,0.07027199864387512
2,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,313.3408922183236,260.706293843518,58.25480000000001,0.07001599669456482
2,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,302.8021659425735,254.99567928880904,60.282300000000006,0.07158400118350983
2,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,282.550953718796,238.87158232694043,64.60289999999999,0.0764160007238388
2,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,271.2968397272408,229.63982743252478,67.28280000000001,0.07948800176382065
2,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,254.7060507301989,222.3013827826138,71.66540000000002,0.08211199939250946
2,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,239.23788002463996,217.38771087984162,76.29899999999999,0.08396799862384796
2,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,233.9291816405122,216.89176555827035,78.03050000000005,0.08416000008583069
4,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,548.6336167429696,491.26106891078905,67.58179999999997,0.07491199672222137
4,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,692.8934567991912,578.216268917747,106.19939999999997,0.12678399682044983
4,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,725.6802586720682,657.5487869201831,202.0164,0.22252799570560455
4,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,742.6393576458723,708.7662530261928,394.0381,0.4124799966812134
4,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,741.5730166980322,727.6886802979355,788.4402000000001,0.8031039834022522
4,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,743.1549811544205,711.7931623221355,1572.7561,1.6416640281677246
4,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,741.3106126340718,681.9349036774045,3152.5687000000007,3.4266560077667236
4,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,687.0458156338046,643.1327379628879,6802.3045,7.266335964202881
4,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,672.7908809986377,670.1411756616294,13892.012400000001,13.946528434753418
4,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,601.7045805547773,500.15376362728927,60.673,0.0729919970035553
4,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,598.0457114025579,493.87477929761536,61.044199999999975,0.07391999661922455
4,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,547.3207132052106,461.88287926289587,66.7017,0.07903999835252762
4,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,462.79628335277124,401.28409782090006,78.88399999999999,0.09097599983215332
4,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,382.7751899185427,340.14630668246866,95.3751,0.10732799768447876
4,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,343.89062123561365,306.7627627587846,106.1594,0.11900799721479416
4,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,333.49095976154194,298.88674345009633,109.46989999999994,0.12214399874210358
4,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,311.03753536606564,279.2096701291783,117.3724,0.13075199723243713
4,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,309.87062715593333,282.2490538204616,117.81440000000002,0.12934400141239166
8,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,611.390884783926,546.2085330976425,121.28950000000002,0.13475200533866882
8,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,678.9302378082281,641.7066769922083,216.76710000000008,0.2284799963235855
8,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,706.1314432170847,696.4048213388346,415.2181999999999,0.42022401094436646
8,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,745.2742336512626,720.0218321896762,785.2900000000001,0.812063992023468
8,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,749.7480296362102,676.7259351855558,1559.6866000000002,1.7271679639816284
8,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,728.0374140578434,735.3063143603754,3210.8282000000004,3.1783359050750732
8,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,706.7733097297934,663.2482718310512,6613.2453,7.04640007019043
8,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,663.4178782254578,689.0343882819878,14089.143500000002,13.564543724060059
8,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,657.4388550514627,672.4695286262235,28432.816800000008,27.796480178833008
8,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,561.1109030100332,526.9518300358957,130.12480000000005,0.1385599970817566
8,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,560.2695823978171,526.222647589349,130.3202,0.13875199854373932
8,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,548.6421091341359,498.07930173570384,133.08210000000003,0.14659200608730316
8,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,472.1218326859645,433.0425972340036,154.65170000000006,0.16860799491405487
8,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,393.5880693742325,367.60131730897587,185.5098,0.19862399995326996
8,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,350.1025359287581,331.2574669971748,208.55160000000006,0.22041599452495575
8,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,336.8990380989734,323.78337112604595,216.725,0.22550399601459503
8,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,319.69334789328724,308.296371401733,228.38900000000004,0.23683199286460876
8,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,316.8207385062384,306.14535395749607,230.4598,0.23849600553512573
16,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,554.777835159331,588.1816061191225,267.3333,0.2502720057964325
16,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,613.7039614437938,679.588478553775,479.61149999999986,0.4314880073070526
16,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,739.3994893429011,710.7751502084778,793.0722999999999,0.8234559893608093
16,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,746.3034194145539,731.2161019071244,1568.4141,1.5992640256881714
16,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,717.0578505230882,653.6026625053527,3261.5833,3.5765440464019775
16,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,693.3988623604615,660.1897110577064,6742.4485,7.0799360275268555
16,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,635.5587833233254,669.9124110466491,14708.5223,13.952608108520508
16,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,660.399259999027,658.7505255600875,28307.087099999997,28.376256942749023
16,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,628.6137920436144,643.7014297105435,59473.20519999999,58.0775032043457
16,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,526.4557969667001,572.1417551599134,277.3811000000002,0.2552320063114166
16,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,602.4985046304816,567.1641314860636,242.37219999999996,0.2574720084667206
16,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,558.2265671079225,531.3077794413886,261.5943,0.27484801411628723
16,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,479.1305699443104,459.7886732579998,304.7789,0.3176000118255615
16,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,387.98022134409626,384.41604085510806,376.38229999999993,0.37987199425697327
16,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,349.7254792482581,345.94821325141936,417.5529,0.42211198806762695
16,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,345.6886781751911,343.9664341001435,422.42890000000006,0.42454400658607483
16,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,326.5051100551728,322.7756913465456,447.2484000000001,0.45241600275039673
16,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,325.58161243386536,320.2837314252921,448.517,0.4559360146522522
32,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,649.3643183365551,622.6541017193565,456.787,0.47283199429512024
32,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,712.7470473673486,690.6520117417584,825.9297,0.8491520285606384
32,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,737.6743444769143,717.0587639178116,1589.854,1.6324800252914429
32,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,748.1033779281369,675.6082453383073,3129.2808999999997,3.4617919921875
32,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,727.638128057177,639.8935759193595,6428.316000000001,7.306335926055908
32,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,681.7141272504543,673.2066921132376,13716.031199999998,13.886079788208008
32,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,621.0017987258574,656.8557245519602,30106.613400000002,28.459903717041016
32,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,648.6367880814306,649.2301785162883,57640.82369999999,57.58473587036133
32,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,622.998956977821,634.125037960882,120018.4258,117.90914916992188
32,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,625.0179788263544,602.7079014360314,467.279,0.4845759868621826
32,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,615.5075449626778,597.3822014835204,474.4990999999999,0.4888960123062134
32,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,564.6233974788753,550.1721051447471,517.2612,0.5308480262756348
32,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,467.9284501542497,470.86650183935126,624.1505,0.6202560067176819
32,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,394.17244430480196,397.2321360913847,740.9390999999998,0.7352319955825806
32,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,362.62441470464,359.45042427091016,805.4002,0.8125119805335999
32,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,343.53376930907143,349.41828668156637,850.1574,0.8358399868011475
32,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,336.07128471666044,332.86426260606316,869.0352000000003,0.8774080276489258
32,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,299.46829886437826,328.0899245935449,975.2544000000004,0.890175998210907
64,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,652.2330545965403,638.0704008656566,909.5558000000001,0.9228159785270691
64,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,704.2894399382759,641.5269761878908,1671.6961,1.8283519744873047
64,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,697.8249467244036,633.1807671971238,3361.2857000000004,3.697472095489502
64,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,663.2554982602131,653.6888935102525,7059.196999999998,7.1557440757751465
64,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,668.0655714028629,674.4423283679757,14003.079999999998,13.864128112792969
64,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,624.8003455059066,654.923618964979,29930.8805,28.547456741333008
64,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,636.8082326486851,639.4689514975493,58718.65380000001,58.46742248535156
64,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,618.640774514086,633.5320236832742,120871.30459999999,118.02323150634766
64,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,611.8969040845856,608.4091739933776,244391.99999999994,245.7857208251953
64,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,624.5695463421258,618.8923386931083,935.2289999999999,0.9438080191612244
64,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,624.3116719617562,613.2575394047033,935.6152999999998,0.9524800181388855
64,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,554.0078305048643,562.4282985896812,1054.3452999999997,1.0385600328445435
64,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,475.60065253179977,481.8544667077233,1228.1639,1.212224006652832
64,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,401.51897592771894,399.94766265611077,1454.7645,1.460479974746704
64,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,360.9537826195339,360.3943130115599,1618.2558000000001,1.6207679510116577
64,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,354.8009327329071,353.2660795461434,1646.3191,1.6534719467163086
64,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,330.1991267938236,334.63392469932796,1768.9796999999999,1.745535969734192
64,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,334.25172510785075,332.2402484181772,1747.5318999999995,1.7581119537353516
128,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,649.5292292301664,625.2140114839302,1826.6840999999997,1.8835840225219727
128,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,694.1693556172377,608.2487441249879,3392.134499999999,3.8567678928375244
128,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,665.259577038879,645.21154084821,7051.650500000001,7.25705623626709
128,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,671.7572680237843,671.2508818923251,13939.7114,13.937055587768555
128,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,600.7630597969157,633.4295137958572,31143.644700000004,29.523584365844727
128,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,639.7945324312886,634.437435118974,58458.8443,58.93852615356445
128,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,618.6942846759739,631.0667693350738,120875.6023,118.49174499511719
128,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,606.7316578820352,608.8725443561242,246487.6079,245.6063995361328
128,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,611.0781239838179,614.6076333776424,489438.91890000005,486.61383056640625
128,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,636.384898627816,597.7734869001927,1835.7304,1.9543039798736572
128,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,601.9433382006558,629.4674267310345,1940.7658999999996,1.85590398311615
128,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,559.0806209027508,522.330143289233,2089.557500000001,2.2365760803222656
128,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,468.9557716521576,479.1665952382446,2491.1328000000003,2.4380478858947754
128,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,395.9774428727416,393.92315686875423,2950.2465999999995,2.9656319618225098
128,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,362.2499084823943,361.3681953819233,3224.9314000000004,3.232800006866455
128,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,350.6798479731369,349.2578176515988,3331.332299999999,3.344896078109741
128,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,314.40785970516265,332.22209212764625,3715.6549,3.516416072845459
128,32,prefill,524288,sparse,flashmla_sparse_bf16,ok,,327.6836397463109,333.71318677756074,3565.1187999999993,3.500704050064087
256,32,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,652.1780763818925,587.979608655405,3638.5299000000005,4.005727767944336
256,32,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,685.5030870304907,632.3601964722795,6870.0371,7.419424057006836
256,32,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,670.8587808490287,662.8929548481351,13985.5903,14.126976013183594
256,32,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,649.2388353923936,637.0835316911352,28846.4027,29.3690242767334
256,32,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,637.9918146084938,634.8828791267416,58652.637399999985,58.9119987487793
256,32,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,614.9715412250763,623.482968263763,121637.0074,119.94812774658203
256,32,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,603.867203084281,607.922466884674,247687.0541,246.00572204589844
256,32,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,607.1618608307676,605.9399057102692,492625.91950000013,493.5901794433594
256,32,prefill,524288,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 146.1 GiB exceed current free GPU memory 78.6 GiB,,,,
256,32,prefill,2048,sparse,flashmla_sparse_bf16,ok,,621.3683726291914,585.0938464247051,3760.1885,3.993311882019043
256,32,prefill,4096,sparse,flashmla_sparse_bf16,ok,,608.2263598254539,546.3762476356669,3841.4352999999996,4.276288032531738
256,32,prefill,8192,sparse,flashmla_sparse_bf16,ok,,573.750223745088,495.0400079550346,4072.2637000000004,4.7197442054748535
256,32,prefill,16384,sparse,flashmla_sparse_bf16,ok,,452.5482479192564,451.5510115356756,5162.9019,5.174304008483887
256,32,prefill,32768,sparse,flashmla_sparse_bf16,ok,,399.79922431091006,398.54393916807004,5844.088900000001,5.8624958992004395
256,32,prefill,65536,sparse,flashmla_sparse_bf16,ok,,363.0745894419309,361.64920716868124,6435.212700000001,6.460576057434082
256,32,prefill,131072,sparse,flashmla_sparse_bf16,ok,,346.6494228388856,346.50969989690805,6740.1301,6.742847919464111
256,32,prefill,262144,sparse,flashmla_sparse_bf16,ok,,332.5622587931332,332.2901321153246,7025.638500000001,7.0313920974731445
256,32,prefill,524288,sparse,flashmla_sparse_bf16,skipped_memory_limit,skipped_memory_limit: estimated live tensors 145.1 GiB exceed current free GPU memory 78.6 GiB,,,,
1,64,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,475.3736603499132,305.3095357577459,39.59839999999999,0.060736000537872314
1,64,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,595.9379040877699,441.4214311207653,62.2173,0.08336000144481659
