kind,cache_state,B,H,Q,dense_backend,sparse_backend,dense_latency_ms,sparse_latency_ms,dense_over_sparse_latency,dense_pairs,sparse_pairs,dense_over_sparse_effective_work,dense_figure2_hardware_tflops,sparse_figure2_hardware_tflops,dense_effective_e2e_tflops,sparse_effective_e2e_tflops
decode,l2-cold,1,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.07747200131416321,0.03433600068092346,2.256290767060866,32768,2048,16.0,58.90389656379939,8.306519872550552,58.90389656379939,8.306519872550552
decode,l2-cold,1,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.09174399822950363,0.034752000123262405,2.6399631072771474,65536,2048,32.0,99.48122689365135,8.207086527059587,99.48122689365135,8.207086527059587
decode,l2-cold,32,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.42105600237846375,0.06111999973654747,6.889005304211218,1048576,65536,16.0,346.81583266622755,149.32600692637948,346.81583266622755,149.32600692637948
decode,l2-cold,32,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.7991999983787537,0.061664000153541565,12.96056039810536,2097152,65536,32.0,365.43765855913966,148.00865142181047,365.43765855913966,148.00865142181047
decode,l2-cold,128,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,1.598688006401062,0.1295360028743744,12.341649973185365,4194304,262144,16.0,365.3718235936169,281.83069730355317,365.3718235936169,281.83069730355317
decode,l2-cold,128,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,3.1243839263916016,0.13052800297737122,23.93650293518438,8388608,262144,32.0,373.90766693042355,279.6888114677509,373.90766693042355,279.6888114677509
decode,steady,1,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.034752000123262405,0.03244800120592117,1.071005881154886,2048,2048,1.0,28.11639116719235,16.158076526507845,8.207086527059587,8.789837937627846
decode,steady,1,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.042527999728918076,0.03331200033426285,1.2766570395706969,4096,2048,2.0,52.81569437886011,16.47770939973423,13.412936127633666,8.561859664327823
decode,steady,1,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.044064000248909,0.032575998455286026,1.3526523311140088,8192,2048,4.0,91.50817248459926,16.356751276022198,25.890765285846847,8.7553010045566
decode,steady,1,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.0615679994225502,0.03292800113558769,1.8697764000016743,16384,2048,8.0,153.30511684158162,16.37797868430724,37.059858975445174,8.661706212459702
decode,steady,1,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.06857600063085556,0.0331839993596077,2.066538149537448,32768,2048,16.0,194.97388409413355,16.530139039416706,66.54518650868525,8.594885411767672
decode,steady,1,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.08124800026416779,0.03283200040459633,2.4746588469459643,65536,2048,32.0,255.92881690338297,16.49009435707677,112.3326786422475,8.687033031349243
decode,steady,1,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.10633599758148193,0.032896000891923904,3.2324901112094704,131072,2048,64.0,300.0955349357182,16.609557175801918,171.65975232435125,8.670132060642691
decode,steady,1,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.15433600544929504,0.03254399821162224,4.742379975739366,262144,2048,128.0,325.68690298234515,16.42315216076928,236.543779332127,8.763910019456176
decode,steady,1,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.2568640112876892,0.03280000016093254,7.8312198179082655,524288,2048,256.0,343.7484712433607,16.50803787650778,284.2533045636486,8.69550825001859
decode,steady,2,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.036031998693943024,0.033824000507593155,1.0652790371693082,4096,4096,1.0,53.74019916152428,30.79285620202326,15.83107695038545,16.864514411059837
decode,steady,2,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.03734400123357773,0.03385600075125694,1.1030245866293376,8192,4096,2.0,93.59674198047429,30.807823889044965,30.549771055979082,16.848574295321114
decode,steady,2,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.04310400038957596,0.033984001725912094,1.2683615289693813,16384,4096,4.0,146.08217884284082,30.8079902784155,52.934793879405085,16.78511402514032
decode,steady,2,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.055743999779224396,0.03407999873161316,1.635680805572195,32768,4096,8.0,197.18796460176995,30.85665298085608,81.8635686365076,16.737833486797175
decode,steady,2,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.0687360018491745,0.03417599946260452,2.0112360407889645,65536,4096,16.0,255.911594189082,30.88304832029453,132.7805699846595,16.690816741853038
decode,steady,2,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.09359999746084213,0.03417599946260452,2.7387640137125917,131072,4096,32.0,298.3362018282349,30.841137567854,195.0172169143109,16.690816741853038
decode,steady,2,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.14416000247001648,0.034015998244285583,4.2380059357580135,262144,4096,64.0,325.4633325844699,30.829469588057883,253.24099188742076,16.769325418689625
decode,steady,2,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.24288000166416168,0.03359999880194664,7.228571735844534,524288,4096,128.0,344.70237784370414,30.814147948875817,300.6194150680199,16.976945367240667
decode,steady,2,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.4422079920768738,0.033504001796245575,13.198661902126187,1048576,4096,256.0,350.9313535364118,30.931613155112142,330.2267048095644,17.025588389979173
decode,steady,4,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.034015998244285583,0.0326399989426136,1.0421568427159331,8192,8192,1.0,90.48410079074901,66.68794538004232,33.53865083737925,34.95253446563525
decode,steady,4,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.0398080013692379,0.03270399942994118,1.217221198114163,16384,8192,2.0,149.07527104281417,66.90107712516424,57.317657192486216,34.88413368046747
decode,steady,4,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.04790399968624115,0.03302399814128876,1.450581467491922,32768,8192,4.0,205.33484903843564,67.24374704554424,95.26141411759168,34.546110471512954
decode,steady,4,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.06313599646091461,0.03299200162291527,1.9136758412700312,65536,8192,8.0,254.3568067465768,67.3278776254522,144.55787531048315,34.57961420587464
decode,steady,4,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.08668799698352814,0.03315199911594391,2.614864843605675,131072,8192,16.0,297.8236418339043,67.26515656967662,210.5667640638695,34.41272678640144
decode,steady,4,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.13811199367046356,0.03331200033426285,4.14601321699704,262144,8192,32.0,326.62750908560605,67.68819531875765,264.3305700380124,34.24743865731129
decode,steady,4,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.2391040027141571,0.03324799984693527,7.1915304323546305,524288,8192,64.0,340.12221495943555,67.59835562218181,305.3668830433046,34.31336300686254
decode,steady,4,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.4412800073623657,0.032575998455286026,13.54616982709122,1048576,8192,128.0,351.48706919218745,67.3306591123701,330.92115125914944,35.0212040182264
decode,steady,4,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.8320959806442261,0.0326399989426136,25.49313748775499,2097152,8192,256.0,361.88626396363026,67.10096976826262,350.9904901858591,34.95253446563525
decode,steady,8,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.03753599897027016,0.03471999987959862,1.081105964874332,16384,16384,1.0,136.12832913718424,116.96833834008298,60.78701616033154,65.71720575784684
decode,steady,8,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.045951999723911285,0.03494400158524513,1.315018247461224,32768,16384,2.0,197.78707593087822,116.54653154625706,99.30803402284617,65.29593842977138
decode,steady,8,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.058880001306533813,0.03548799827694893,1.6591525069132753,65536,16384,4.0,258.55778803305486,115.97900596744846,155.00688351695425,64.29501484399218
decode,steady,8,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.08374399691820145,0.035360001027584076,2.3683256358752187,131072,16384,8.0,301.52269410503476,115.16938859360886,217.96918799838946,64.52775197093635
decode,steady,8,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.13545599579811096,0.03526400029659271,3.841197670679439,262144,16384,16.0,325.9998358357429,115.994335563373,269.51351840055736,64.70341869355256
decode,steady,8,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.23843200504779816,0.03548799827694893,6.7186659328337095,524288,16384,32.0,338.2196122639186,115.69261772326482,306.227530223398,64.29501484399218
decode,steady,8,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.44038400053977966,0.03545600175857544,12.420577016506599,1048576,16384,64.0,350.5972853388572,115.45085238369917,331.5944445870242,64.35303651935725
decode,steady,8,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.8339840173721313,0.035360001027584076,23.58552016787405,2097152,16384,128.0,362.1955274576089,114.89334347132063,350.1958911014492,64.52775197093635
decode,steady,8,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,1.6062400341033936,0.03587200120091438,44.776984286632164,4194304,16384,256.0,366.9673773091912,114.39507946535106,363.6539619572204,63.60674898566404
decode,steady,16,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.04553600028157234,0.04483199864625931,1.015703106186897,32768,32768,1.0,190.54907999181543,149.92206422786936,100.21527415192705,101.78896524348376
decode,steady,16,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.058400001376867294,0.04585599899291992,1.2735520468299937,65536,32768,2.0,254.10752828040125,148.25195579148445,156.28091247982744,99.51593798457168
decode,steady,16,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.0833280012011528,0.04694399982690811,1.775051156876273,131072,32768,4.0,296.4923529526421,148.02593556590676,219.05734860885482,97.20950001759918
decode,steady,16,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.13344000279903412,0.04665600135922432,2.8600822811972892,262144,32768,8.0,323.3285627390166,147.0168412371135,273.58529114377575,97.80955544956433
decode,steady,16,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.23849600553512573,0.046751998364925385,5.101300775926872,524288,32768,16.0,337.6577846261989,146.4003937030609,306.14535395749607,97.60872073061134
decode,steady,16,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.4411199986934662,0.04678399860858917,9.428864821581968,1048576,32768,32.0,348.15784181025333,146.24837762914586,331.0411871973987,97.54195638938386
decode,steady,16,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.8319680094718933,0.04713600128889084,17.650373105959122,2097152,32768,64.0,361.6579431405388,144.74677899437938,351.04447863733236,96.81353163649707
decode,steady,16,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,1.6068799495697021,0.047168001532554626,34.06716200305112,4194304,32768,128.0,365.6446826162211,147.167612180004,363.50914230550774,96.7478503164992
decode,steady,16,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,3.138079881668091,0.04668800160288811,67.21384025727865,8388608,32768,256.0,366.51935310334994,147.135820267033,372.2757700772774,97.7425161782403
decode,steady,32,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.05814399942755699,0.07052800059318542,0.8244101482890328,65536,65536,1.0,231.88375595156438,175.13121216714868,156.96900099504347,129.40683738710513
decode,steady,32,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.08380799740552902,0.06614399701356888,1.2670537189994207,131072,65536,2.0,265.78000110659093,180.02334424108298,217.8027345012752,137.9838823790421
decode,steady,32,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.1337279975414276,0.06665600091218948,2.0062409342198113,262144,65536,4.0,321.58408302803565,179.74148940276584,272.99610169284426,136.92398852465462
decode,steady,32,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.2362239956855774,0.06652799993753433,3.550745489228251,524288,65536,8.0,337.16927135510156,177.6794207920696,309.089869638751,137.18743254824292
decode,steady,32,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.44121599197387695,0.06675200164318085,6.60977919931709,1048576,65536,16.0,347.21710153900875,176.96181297140092,330.9691641291323,136.7270685422564
decode,steady,32,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.8361920118331909,0.06665600091218948,12.5448871877982,2097152,65536,32.0,358.0594907611341,176.55820246107297,349.2711865157851,136.92398852465462
decode,steady,32,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,1.6091519594192505,0.06697600334882736,24.025798479470247,4194304,65536,64.0,367.1983444742993,177.70190739132624,362.9958928594971,136.26978391746326
decode,steady,32,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,3.1404480934143066,0.06649599969387054,47.22762433638224,8388608,65536,128.0,369.03802968380484,176.83289553326122,371.9950369381507,137.25345202745015
decode,steady,32,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,6.176032066345215,0.06672000139951706,92.56642591122485,16777216,65536,256.0,371.9618249434805,177.8463030680944,378.311217287226,136.79264557188787
decode,steady,64,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.09232000261545181,0.09046400338411331,1.0205164392676485,131072,131072,1.0,256.33385911869493,222.61098478251859,197.72108417320226,201.7776167885754
decode,steady,64,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.1369280070066452,0.09478399902582169,1.4446320941717428,262144,131072,2.0,281.9131864946282,212.58153373147113,266.6161789255304,192.58114445062853
decode,steady,64,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.2406720072031021,0.0952640026807785,2.5263688321975444,524288,131072,4.0,297.2926235607065,231.66715327874257,303.37738435190516,191.61079205506704
decode,steady,64,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.45052799582481384,0.09484799951314926,4.749999980361788,1048576,131072,8.0,342.26737293552236,230.72250531504767,324.1283325726617,192.45119666935526
decode,steady,64,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.8464639782905579,0.09491200000047684,8.91840840237594,2097152,131072,16.0,354.71942340833226,229.50730453303555,345.03272864347224,192.32142413929003
decode,steady,64,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,1.615936040878296,0.09536000341176987,16.9456374062886,4194304,131072,32.0,365.68307087470436,229.97921157303634,361.47195029979076,191.4178938226321
decode,steady,64,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,3.1519999504089355,0.095551997423172,32.98727431567595,8388608,131072,64.0,366.71476999431417,229.4995135321349,370.63170142513343,191.03327507807154
decode,steady,64,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,6.188799858093262,0.09536000341176987,64.89932504899015,16777216,131072,128.0,369.69241062669977,229.27668419710625,377.53074305166695,191.4178938226321
decode,steady,64,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,12.24556827545166,0.09596800059080124,127.6005355958768,33554432,131072,256.0,382.3608262262955,228.6995771210355,381.6012710015,190.2051818900732
decode,steady,128,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.14259199798107147,0.1260479986667633,1.131251582645481,262144,262144,1.0,291.44899746210115,303.3426064355736,256.0257415065198,289.62952527723337
decode,steady,128,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.22271999716758728,0.1316159963607788,1.6921955030228926,524288,262144,2.0,354.9382020832209,317.34565505874957,327.83066164040827,277.3767856904592
decode,steady,128,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.4183039963245392,0.13171200454235077,3.1758987935684893,1048576,262144,4.0,365.3813327675213,316.0065198378212,349.09752081523067,277.17459879871046
decode,steady,128,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.8640959858894348,0.1311360001564026,6.589311743982197,2097152,262144,8.0,348.6570538266555,316.273715974814,337.99228430320494,278.3920660418097
decode,steady,128,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,1.6468160152435303,0.13228799402713776,12.44871862601303,4194304,262144,16.0,359.3976458056686,315.4285049140951,354.69387402673595,275.9677647580842
decode,steady,128,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,3.186431884765625,0.13225600123405457,24.09290962250227,8388608,262144,32.0,362.4248425941657,313.417020723498,366.62673070067154,276.03452149889864
decode,steady,128,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,6.231743812561035,0.1321599930524826,47.15302769489645,16777216,262144,64.0,368.475569914919,312.6354408443769,374.92911764352414,276.2350479354404
decode,steady,128,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,12.3123197555542,0.13279999792575836,92.713252619457,33554432,262144,128.0,380.936406072875,314.14492912055124,379.5324123173459,274.90378453476563
decode,steady,128,524288,1,flashmla_dense_bf16,flashmla_sparse_fp8,24.426368713378906,0.13279999792575836,183.93350222064333,67108864,262144,256.0,383.2385854070063,314.20522248644676,382.6131074070398,274.90378453476563
decode,steady,256,2048,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.26265600323677063,0.23126399517059326,1.135741009070698,524288,524288,1.0,296.3626210158274,339.20133438635276,277.98505700317577,315.7190291473624
decode,steady,256,4096,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.43088001012802124,0.2417919933795929,1.7820276184727764,1048576,524288,2.0,354.31452262408743,322.5417091240485,338.90847714335257,301.97213320200194
decode,steady,256,8192,1,flashmla_dense_bf16,flashmla_sparse_fp8,0.8728640079498291,0.24211199581623077,3.6052076024037873,2097152,524288,4.0,345.2157959450133,320.44047034866236,334.5971118845664,301.57301287714733
decode,steady,256,16384,1,flashmla_dense_bf16,flashmla_sparse_fp8,1.6637120246887207,0.2433920055627823,6.835524531061768,4194304,524288,8.0,358.5256757676118,321.1672164225619,351.09174159229127,299.98702653841326
decode,steady,256,32768,1,flashmla_dense_bf16,flashmla_sparse_fp8,3.2128961086273193,0.24499200284481049,13.114289737296117,8388608,524288,16.0,361.0275718618733,318.19189464963756,363.60687212233455,298.0278669677671
decode,steady,256,65536,1,flashmla_dense_bf16,flashmla_sparse_fp8,6.2703680992126465,0.24508799612522125,25.584150176041128,16777216,524288,32.0,364.5833935818241,316.9996923193146,372.61962488571976,297.9111388005114
decode,steady,256,131072,1,flashmla_dense_bf16,flashmla_sparse_fp8,12.336799621582031,0.2452159970998764,50.30992988829051,33554432,524288,64.0,379.59202125509256,319.4568209658726,378.77930755016666,297.75563134350176
decode,steady,256,262144,1,flashmla_dense_bf16,flashmla_sparse_fp8,24.482112884521484,0.24556800723075867,99.69585680400054,67108864,524288,128.0,382.45021096181904,319.0818380547376,381.74192236507486,297.32881272025304
prefill,steady,1,2048,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.03670400008559227,0.06828799843788147,0.5374882984596517,4099,4096,1.000732421875,54.399481712254904,10.366167959351307,15.552613738797309,8.353229806828947
prefill,steady,1,2048,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.03436800092458725,0.06777600198984146,0.5070821517288444,8202,8192,1.001220703125,96.02396754059522,20.418201746065268,33.23566391034477,16.83266428390089
prefill,steady,1,2048,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.037567999213933945,0.06780800223350525,0.5540348922913831,16420,16384,1.002197265625,155.84636390232626,40.76133590343195,60.86868951892064,33.649441081344335
prefill,steady,1,2048,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.04521600157022476,0.06905599683523178,0.6547729906514932,32904,32768,1.004150390625,250.94556831760985,82.92527483949739,101.34338501566054,66.0826425095031
prefill,steady,1,2048,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.05100800096988678,0.06995200365781784,0.7291857030915243,66064,65536,1.008056640625,373.8193632165832,164.79464787867738,180.37046583008686,130.47239573930327
prefill,steady,1,2048,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.060736000537872314,0.07039999961853027,0.862727285042282,133152,131072,1.015869140625,475.3736603499132,317.16562166933375,305.3095357577459,259.284248677686
prefill,steady,1,2048,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.07481600344181061,0.07254400104284286,1.0313189563066139,270400,262144,1.031494140625,668.5497701979506,610.0469395237237,503.32794947124313,503.2424665195906
prefill,steady,1,2048,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.13843199610710144,0.1363839954137802,1.015016429802542,557184,524288,1.062744140625,680.2565418913728,603.1868735491271,560.5327869141332,535.3593272471517
prefill,steady,1,2048,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.2661440074443817,0.25331199169158936,1.0506569612717565,1179904,1048576,1.125244140625,689.7692132820625,607.2185166008148,617.4031579138182,576.4783857599291
prefill,steady,1,2048,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.5533440113067627,0.4772160053253174,1.159525257183168,2621952,2097152,1.250244140625,805.2717294734017,628.2455285683312,659.8851995627216,612.0033126904549
prefill,steady,1,2048,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.3656320571899414,0.9392639994621277,1.4539384645551992,6292480,4194304,1.500244140625,938.8268035325374,637.654768267624,641.6925628731898,621.886447889513
prefill,steady,1,2048,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.7345919609069824,1.9538240432739258,1.9114269648607212,16779264,8388608,2.000244140625,1018.9826812260098,640.8511279776676,625.7035430260227,597.9203237536442
prefill,steady,1,2048,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,10.803423881530762,4.102431774139404,2.6334195122104305,50335744,16777216,3.000244140625,1071.6715476284594,641.2745667913703,648.8643905197529,569.5310337035735
prefill,steady,1,2048,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,35.736385345458984,7.910816192626953,4.5174081251901725,167780352,33554432,5.000244140625,1123.7633726866543,598.1847989078323,653.8367749019442,590.700669091928
prefill,steady,1,2048,32768,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,131.2327423095703,16.145343780517578,8.128209847592563,603996160,67108864,9.000244140625,1144.8580941475213,575.326235818773,640.9598682912368,578.8572211991881
prefill,steady,1,4096,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.0379519984126091,0.06790400296449661,0.5589066440229183,8195,4096,2.000732421875,95.37163636363685,10.368560953487144,30.071367193692417,8.400467116765487
prefill,steady,1,4096,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.03824000060558319,0.06780800223350525,0.5639452475520369,16394,8192,2.001220703125,151.92166879523214,20.45272020925101,59.704340477093496,16.824720540672168
prefill,steady,1,4096,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.04403200000524521,0.06800000369548798,0.6475293766515909,32804,16384,2.002197265625,251.65062209331126,41.248711957003174,103.75218603415239,33.55443017647068
prefill,steady,1,4096,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.05455999821424484,0.06908799707889557,0.789717469330304,65672,32768,2.004150390625,357.99378320615483,82.71334465564534,167.62730402018553,66.05203428880398
prefill,steady,1,4096,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.06230400130152702,0.06905599683523178,0.9022243419378179,131600,65536,2.008056640625,502.4696365086472,164.7756065521679,294.15674783556506,132.1652850190062
prefill,steady,1,4096,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.08336000144481659,0.06988800317049026,1.1927655343287127,264224,131072,2.015869140625,595.9379040877699,321.3641278582545,441.4214311207653,261.18375371908553
prefill,steady,1,4096,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.125791996717453,0.07241600006818771,1.737074632664133,532544,262144,2.031494140625,717.003717640337,605.4506649684237,589.5781095086958,504.13198715234745
prefill,steady,1,4096,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.23615999519824982,0.13513599336147308,1.7475728658503975,1081472,524288,2.062744140625,723.9589351778404,608.8707767487397,637.7461029399452,540.3034544371524
prefill,steady,1,4096,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.4540160000324249,0.25251200795173645,1.797997662428801,2228480,1048576,2.125244140625,745.9458950987542,611.4946120143296,683.5596954685201,578.304727955397
prefill,steady,1,4096,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.9296000003814697,0.4792320132255554,1.9397702464086932,4719104,2097152,2.250244140625,804.5732597768267,631.2600746641584,706.9721376789065,609.428769506139
prefill,steady,1,4096,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,2.088128089904785,0.9339200258255005,2.235874627550758,10486784,4194304,2.500244140625,863.465618529539,633.6077291099149,699.3974622709055,625.4449375787772
prefill,steady,1,4096,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,5.492447853088379,2.0049920082092285,2.7393864068286207,25167872,8388608,3.000244140625,946.8546234998531,615.7870829800811,638.1450711884622,582.6612274407083
prefill,steady,1,4096,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,14.214879989624023,4.148064136505127,3.426870829822921,67112960,16777216,4.000244140625,943.7000255342338,617.1278011456075,657.5095441018359,563.2656902437728
prefill,steady,1,4096,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,43.700096130371094,7.906752109527588,5.526933881955493,201334784,33554432,6.000244140625,1099.3832482672276,610.0403293764535,641.6161482878161,591.0042901708217
prefill,steady,1,4096,32768,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,147.9381103515625,16.14339256286621,9.164003772779253,671105024,67108864,10.000244140625,1095.08525024997,559.897873125653,631.7558730487656,578.9271864449212
prefill,steady,1,8192,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.042367998510599136,0.06803199648857117,0.6227657675416981,16387,4096,4.000732421875,155.58483812692174,10.364397478060217,53.86421941619654,8.384662709344813
prefill,steady,1,8192,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.04368000105023384,0.06764800101518631,0.6456953700735091,32778,8192,4.001220703125,250.0345550930997,20.680847645047734,104.50538649828083,16.864514411059837
prefill,steady,1,8192,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.056384000927209854,0.06815999746322632,0.8272300913395743,65572,16384,4.002197265625,368.1382333978079,41.27266270648078,161.9576273026265,33.47566697359435
prefill,steady,1,8192,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.06659200042486191,0.06883200258016586,0.9674569666530461,131208,32768,4.004150390625,500.56004203888585,82.86158183924488,274.3955849864814,66.29768975100191
prefill,steady,1,8192,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.08428800106048584,0.06806399673223495,1.2383639678415657,262672,65536,4.008056640625,607.7703488269894,165.09990872007316,433.99716386380214,134.0915306502647
prefill,steady,1,8192,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.1337919980287552,0.06982400268316269,1.9161318871371105,526368,131072,4.015869140625,670.23472489678,319.95475959937323,547.8960941763135,261.4231540238191
prefill,steady,1,8192,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.220768004655838,0.07344000041484833,3.006100264280533,1056832,262144,4.031494140625,731.2334156220344,603.7774439631712,666.6665845779659,497.1026934882595
prefill,steady,1,8192,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.41817599534988403,0.13545599579811096,3.087172279720643,2130048,524288,4.062744140625,746.7825750540034,604.8718507902369,709.3640189074098,539.0270368011147
prefill,steady,1,8192,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.8271999955177307,0.2553279995918274,3.239754342806546,4325632,1048576,4.125244140625,757.0821352397211,617.9584156649395,728.2456698648372,571.9266523743764
prefill,steady,1,8192,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.7015039920806885,0.4800640046596527,3.544327372111539,8913408,2097152,4.250244140625,789.2182601564277,630.4619446378273,729.540957581917,608.3725780170874
