B,H,Q,random_tflops,random_latency_ms,outer_latency_ms,outer_tflops,outer_pass_spread,outer_pass_count,inner_latency_ms,inner_tflops,inner_pass_spread,inner_pass_count,inner_vs_outer_tflops,inner_vs_outer_latency
4,131072,512,413.6701922306769,1.4120320081710815,1.1954399943351746,488.62182030600013,0.004157675706691011,2,1.269424021244049,460.1470961457411,0.006550349172945946,2,0.9417244114427255,1.061888532472949
4,131072,1024,406.4758510301227,2.8740479946136475,2.5084800720214844,465.8128066291071,0.029751004908599388,2,2.671679973602295,437.3057718188707,0.019593548669646133,2,0.9388015219750399,1.0650592776881398
4,131072,4096,413.4464875163272,11.3023681640625,10.995104312896729,425.0102991248025,0.009668253682300731,2,10.688799858093262,437.1849783973129,0.007090346221602317,2,1.028645609994819,0.97214174180738
4,262144,2,31.438786038825402,0.07257600128650665,0.07135999947786331,31.974675779226864,0.004494416354778208,2,0.0705760009586811,32.32972115800279,0.0013611718776080917,2,1.011103955556184,0.989013473585781
4,262144,8,113.8573549011757,0.0801599994301796,0.07177599892020226,127.16042796360765,0.010757485437387748,2,0.07039999961853027,129.6427939915792,0.004555843449975283,2,1.0195215293603919,0.9808292559856706
4,262144,32,201.42138486138313,0.1812479943037033,0.15652800351381302,233.23232529883427,0.004302381980005876,2,0.15609600394964218,233.87720551232854,0.0028741749951459727,2,1.0027649692754552,0.9972401132418921
4,262144,128,332.1979243634182,0.43958398699760437,0.3561760038137436,409.9908300058901,0.00044934138303576177,2,0.3689440041780472,395.80231385169395,0.00026021772653894715,2,0.9653930890259368,1.0358474468453536
4,262144,512,373.3990258523111,1.5643199682235718,1.2011839747428894,486.28318347556564,0.0003197133081831449,2,1.2850559949874878,454.58660765859725,0.019359933416275732,2,0.9348186881758352,1.0698244582080367
4,262144,1024,367.96814171934767,3.1748158931732178,2.5309441089630127,461.7101313883418,0.034259255089529095,2,2.6648319959640503,438.3943510234097,0.007472941512861375,2,0.9495012589504532,1.0529003728398785
4,262144,4096,372.4742032187869,12.545632362365723,10.011151790618896,466.77469494349805,0.004899348259196357,2,10.890672206878662,429.09605571734505,0.01381963016510146,2,0.9192787448970131,1.087854068608163
4,524288,2,31.34205057994209,0.07280000299215317,0.07155200093984604,31.888715144643296,0.0,2,0.0692480020225048,32.96396141272534,0.04247285693628733,2,1.0337187078000747,0.9677996577722794
