case_id,status,skip_reason,stage,pattern,pass_order,cache_state,B,H,Q,topk,warmup,repeat,seed,timestamp,latency_ms_median,latency_ms_p5,latency_ms_p95,latency_ms_mean,latency_ms_std,tflops,pairs,flops,target_adjacent_overlap,achieved_adjacent_overlap,target_c4_consecutive_fraction,achieved_c4_consecutive_fraction,unique_kv,reuse_factor,selected_kv_working_set_bytes,selected_kv_working_set_vs_l2,profile_bins,extrapolated_64k_plus,setup_alloc_ms,setup_quant_ms,setup_indices_ms,peak_mem_alloc_bytes,temp_c_before,power_w_before,sm_clock_mhz_before,mem_clock_mhz_before,temp_c_after,power_w_after,sm_clock_mhz_after,mem_clock_mhz_after
b16_h4096_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,4096,512,2048,10,30,20260803,2026-08-12T09:46:40.757624+00:00,4.675807952880859,4.476191997528076,4.920735836029053,4.713980833689372,0.13236476442967146,499.69165384229666,16777216,2336462209024,0.8125,0.8125,0.722527752539372,0.8704014608304794,73644,227.81511053174734,42418944,0.8090771484375,"[""2K-8K""]",False,0.8758269250392914,3.097791224718094,474.1411507129669,1263010816,54.0,149.43,1755.0,1593.0,60.0,202.15,1515.0,1593.0
b16_h4096_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,4096,8,2048,10,30,20260803,2026-08-12T06:42:10.112011+00:00,0.1480959951877594,0.14665600657463074,0.15033599734306335,0.14852800071239472,0.0017088662799690589,246.51052832127792,262144,36507222016,0.8125,0.8125,0.722527752539372,0.8696948385518593,54784,4.785046728971962,31555584,0.601875,"[""2K-8K""]",False,0.5544312298297882,0.7436014711856842,85.37114784121513,240108544,47.0,110.15,1755.0,1593.0,47.0,108.25,1755.0,1593.0
b16_h4096_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,4096,8,2048,10,30,20260803,2026-08-12T09:46:50.947842+00:00,0.15043200552463531,0.1472640037536621,0.15187199413776398,0.15033280005057653,0.001346951799815871,242.68254543758934,262144,36507222016,0.8125,0.8125,0.722527752539372,0.8696948385518593,54784,4.785046728971962,31555584,0.601875,"[""2K-8K""]",False,0.6119571626186371,0.8098557591438293,11.97177916765213,240108544,52.0,120.67,1755.0,1593.0,51.0,118.88,1755.0,1593.0
b16_h524288_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,524288,1024,2048,30,100,20260803,2026-08-12T09:54:59.647632+00:00,11.038559913635254,10.154496192932129,11.171744346618652,10.762767992019654,0.4223339609387218,423.3273592396617,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.40694921683891877,4626528,7.2526162167396375,2664880128,50.8285546875,"[""64K+""]",True,1.2132935225963593,44.77130249142647,1725.9458005428314,6905922560,57.0,102.29,1755.0,1593.0,70.0,342.81,1635.0,1593.0
b16_h524288_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,524288,1024,2048,30,100,20260803,2026-08-12T09:56:49.541722+00:00,11.338944435119629,10.361536026000977,11.473376274108887,10.965254392623901,0.44352986560160845,412.1128245037298,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.40694921683891877,4626528,7.2526162167396375,2664880128,50.8285546875,"[""64K+""]",True,1.0959357023239136,43.91656816005707,1790.0220938026905,6905922560,66.0,111.2,1755.0,1593.0,75.0,332.13,1710.0,1593.0
b16_h524288_q128_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,524288,128,2048,10,30,20260803,2026-08-12T06:42:37.498967+00:00,1.232640027999878,1.2276480197906494,1.3377920389175415,1.2570378661155701,0.04491929147861674,473.87358757430997,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.4064745520425636,1167580,3.592305452303054,672526080,12.8274169921875,"[""64K+""]",True,0.8491016924381256,39.74900767207146,2005.641434341669,5422187520,44.0,88.15,1755.0,1593.0,48.0,106.13,1650.0,1593.0
b16_h524288_q128_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,524288,128,2048,10,30,20260803,2026-08-12T09:46:44.817447+00:00,1.2306879758834839,1.2248320579528809,1.318560004234314,1.2629759907722473,0.04286652180867496,474.62522077269523,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.4064745520425636,1167580,3.592305452303054,672526080,12.8274169921875,"[""64K+""]",True,1.0151304304599762,39.69838097691536,210.38009971380234,5422187520,53.0,159.64,1755.0,1593.0,53.0,177.47,1515.0,1593.0
b16_h524288_q2_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,524288,2,2048,10,30,20260803,2026-08-12T06:42:09.541764+00:00,0.07315199822187424,0.07231999933719635,0.07440000027418137,0.0732415996491909,0.0011390796744539086,124.76495141414827,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40313111545988256,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",True,0.782504677772522,39.69116508960724,38.120780140161514,5212638208,48.0,112.31,1755.0,1593.0,48.0,112.01,1755.0,1593.0
b16_h524288_q2_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,524288,2,2048,10,30,20260803,2026-08-12T09:46:51.186845+00:00,0.07417599856853485,0.07366400212049484,0.07596799731254578,0.0743946669002374,0.0010677996996133082,123.04257010530563,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40313111545988256,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",True,0.8041374385356903,38.98272663354874,8.684538304805756,5212638208,52.0,114.32,1755.0,1593.0,52.0,112.87,1755.0,1593.0
b16_h524288_q32_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,524288,32,2048,10,30,20260803,2026-08-12T06:42:17.351693+00:00,0.37219199538230896,0.3688639998435974,0.37670400738716125,0.37235200107097627,0.0022859457289692367,392.34827689940437,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.4080731714774951,430632,2.434969997584945,248044032,4.731064453125,"[""64K+""]",True,0.8573457598686218,39.57579657435417,504.81171905994415,5262312448,45.0,103.17,1755.0,1593.0,45.0,106.84,1755.0,1593.0
b16_h524288_q32_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,524288,32,2048,10,30,20260803,2026-08-12T09:46:48.210372+00:00,0.3765760064125061,0.3729279935359955,0.37993600964546204,0.3761002669731776,0.0020209843110872393,387.7806487332019,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.4080731714774951,430632,2.434969997584945,248044032,4.731064453125,"[""64K+""]",True,0.9497851133346558,39.09796103835106,55.28967082500458,5262312448,54.0,147.95,1740.0,1593.0,55.0,152.16,1740.0,1593.0
b16_h524288_q4096_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,524288,4096,2048,10,30,20260803,2026-08-12T06:55:38.830494+00:00,41.85091018676758,39.96905517578125,44.780609130859375,42.31883303324381,1.8766764995309384,446.6258341521553,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4066558957333201,8033216,16.707845027446044,4627132416,88.255546875,"[""64K+""]",True,1.3119056820869446,61.288878321647644,64643.082950264215,12150899712,47.0,100.59,1725.0,1593.0,59.0,322.51,1710.0,1593.0
b16_h524288_q4096_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,524288,4096,2048,10,30,20260803,2026-08-12T09:44:56.170005+00:00,43.07807922363281,42.23555374145508,44.754207611083984,43.24528223673503,0.8145250598357159,433.9027646789242,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4066558957333201,8033216,16.707845027446044,4627132416,88.255546875,"[""64K+""]",True,1.3729855418205261,58.3520233631134,7529.0176793932915,12150899712,52.0,105.65,1725.0,1593.0,64.0,328.72,1710.0,1593.0
b16_h524288_q512_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,524288,512,2048,10,30,20260803,2026-08-12T06:44:16.906670+00:00,5.27510404586792,5.167520046234131,5.293056011199951,5.26157972017924,0.04015885521274912,442.9224881079249,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.40646308555528377,2948272,5.690525161857522,1698204672,32.39068359375,"[""64K+""]",True,0.9735673666000366,42.40499064326286,8020.764734596014,6057100288,44.0,88.42,1755.0,1593.0,48.0,148.97,1620.0,1593.0
b16_h524288_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,524288,512,2048,10,30,20260803,2026-08-12T09:46:32.643291+00:00,5.219359874725342,4.998335838317871,5.48908805847168,5.275698169072469,0.1308625583575121,447.65301973873795,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.40646308555528377,2948272,5.690525161857522,1698204672,32.39068359375,"[""64K+""]",True,1.0759197175502777,41.533101350069046,853.2613106071949,6057100288,53.0,121.58,1755.0,1593.0,59.0,158.98,1605.0,1593.0
b16_h524288_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,524288,8,2048,10,30,20260803,2026-08-12T06:42:11.936894+00:00,0.16185599565505981,0.15958400070667267,0.16672000288963318,0.1620373328526815,0.0019173023609453906,225.5537205665371,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.4081305039138943,139164,1.8837055560346065,80158464,1.5289013671875,"[""64K+""]",True,0.7486492395401001,39.58282992243767,134.56513732671738,5222573056,47.0,111.89,1755.0,1593.0,46.0,113.82,1755.0,1593.0
b16_h524288_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,524288,8,2048,10,30,20260803,2026-08-12T09:46:49.974583+00:00,0.16451199352741241,0.16355200111865997,0.16582399606704712,0.1646325315038363,0.0011783556806380217,221.91222191904723,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.4081305039138943,139164,1.8837055560346065,80158464,1.5289013671875,"[""64K+""]",True,0.8007027208805084,39.260927587747574,18.63260567188263,5222573056,53.0,122.25,1755.0,1593.0,53.0,124.5,1755.0,1593.0
b16_h65536_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,65536,1024,2048,30,100,20260803,2026-08-12T09:54:53.334725+00:00,10.398336410522461,10.31488037109375,11.000479698181152,10.50682812690735,0.21880882273286453,449.3915404890435,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.4113515118563479,1064884,31.509940988877663,613373184,11.6991650390625,"[""64K+""]",False,1.038089394569397,10.386776179075241,1576.757751405239,2678064128,54.0,97.9,1755.0,1593.0,68.0,343.91,1560.0,1593.0
b16_h65536_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,65536,1024,2048,30,100,20260803,2026-08-12T09:56:56.365147+00:00,10.65817642211914,10.548352241516113,11.333024024963379,10.786973485946655,0.22884554338095295,438.4356416122162,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.4113515118563479,1064884,31.509940988877663,613373184,11.6991650390625,"[""64K+""]",False,0.9476467967033386,10.994445532560349,1685.9363541007042,2678064128,67.0,114.31,1755.0,1593.0,79.0,332.66,1695.0,1593.0
b16_h65536_q128_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,65536,128,2048,10,30,20260803,2026-08-12T06:42:30.851478+00:00,1.2082560062408447,1.2020800113677979,1.2879359722137451,1.2210506558418275,0.029441353549732548,483.4369117463065,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.41146247400929553,871292,4.813890176886738,501864192,9.5722998046875,"[""64K+""]",False,0.7728450000286102,5.692958831787109,2085.542991757393,1194329088,44.0,89.12,1755.0,1593.0,48.0,106.11,1665.0,1593.0
b16_h65536_q128_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,65536,128,2048,10,30,20260803,2026-08-12T09:46:45.917519+00:00,1.21343994140625,1.191264033317566,1.297279953956604,1.225102929274241,0.03969203616294969,481.3716215563756,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.41146247400929553,871292,4.813890176886738,501864192,9.5722998046875,"[""64K+""]",False,0.7433593273162842,6.052024662494659,313.7560300529003,1194329088,53.0,133.52,1755.0,1593.0,52.0,150.33,1545.0,1593.0
b16_h65536_q2_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,65536,2,2048,10,30,20260803,2026-08-12T06:42:09.133450+00:00,0.07353600114583969,0.07292799651622772,0.07689599692821503,0.07381866623957951,0.0009355489028572303,124.11343235674913,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40808463796477495,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",False,0.6025731563568115,5.158614367246628,38.51434215903282,984779776,48.0,98.2,1755.0,1593.0,48.0,96.72,1755.0,1593.0
b16_h65536_q2_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,65536,2,2048,10,30,20260803,2026-08-12T09:46:51.593417+00:00,0.07372800260782242,0.0729919970035553,0.0764160007238388,0.07400959953665734,0.00105141314363044,123.79021784365635,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40808463796477495,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",False,0.6359666585922241,5.501251667737961,6.230928003787994,984779776,52.0,116.89,1755.0,1593.0,52.0,117.19,1755.0,1593.0
b16_h65536_q32_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,65536,32,2048,10,30,20260803,2026-08-12T06:42:15.341914+00:00,0.3672960102558136,0.3654080033302307,0.3699199855327606,0.36746453245480853,0.001554618150567686,397.5782039186706,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.41015242783757344,407336,2.574228646620971,234625536,4.475126953125,"[""64K+""]",False,0.699114054441452,5.4897405207157135,510.19464805722237,1034454016,45.0,96.37,1755.0,1593.0,46.0,100.74,1755.0,1593.0
b16_h65536_q32_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,65536,32,2048,10,30,20260803,2026-08-12T09:46:48.783997+00:00,0.36982399225234985,0.3678399920463562,0.37251201272010803,0.3703402628501256,0.0021161951347524522,394.8605042486184,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.41015242783757344,407336,2.574228646620971,234625536,4.475126953125,"[""64K+""]",False,0.7122866809368134,5.70308044552803,77.49437540769577,1034454016,53.0,141.92,1755.0,1593.0,53.0,147.52,1755.0,1593.0
b16_h65536_q4096_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,65536,4096,2048,10,30,20260803,2026-08-12T06:52:17.131499+00:00,41.636192321777344,38.716705322265625,43.0445442199707,41.18416837056478,1.3629866783857236,448.92908380614614,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4112026864068616,1114024,120.48010455789104,641677824,12.239033203125,"[""64K+""]",False,1.2364424765110016,26.757773011922836,65550.07092282176,7923041280,45.0,100.43,1740.0,1593.0,60.0,342.86,1680.0,1593.0
b16_h65536_q4096_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,65536,4096,2048,10,30,20260803,2026-08-12T09:45:23.622614+00:00,41.56582260131836,39.18159866333008,44.527488708496094,41.40199356079101,1.6692613012174546,449.6891075986825,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4112026864068616,1114024,120.48010455789104,641677824,12.239033203125,"[""64K+""]",False,1.451350748538971,27.027159929275513,6810.2596662938595,7923041280,53.0,103.37,1740.0,1593.0,63.0,324.48,1725.0,1593.0
b16_h65536_q512_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,65536,512,2048,10,30,20260803,2026-08-12T06:43:51.794426+00:00,5.137375831604004,4.986720085144043,5.159679889678955,5.127710914611816,0.042877293369946584,454.7968234386512,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.4111430845615215,1054524,15.909752646691777,607405824,11.5853466796875,"[""64K+""]",False,0.8484385907649994,7.715281099081039,8017.863653600216,1829241856,44.0,88.76,1755.0,1593.0,48.0,147.99,1635.0,1593.0
b16_h65536_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,65536,512,2048,10,30,20260803,2026-08-12T09:46:36.293295+00:00,5.197375774383545,5.07209587097168,5.206208229064941,5.185009034474691,0.03860334128957053,449.54652317806006,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.4111430845615215,1054524,15.909752646691777,607405824,11.5853466796875,"[""64K+""]",False,0.9124651551246643,8.016280829906464,769.9869498610497,1829241856,53.0,122.42,1755.0,1593.0,58.0,154.5,1680.0,1593.0
b16_h65536_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,65536,8,2048,10,30,20260803,2026-08-12T06:42:11.090604+00:00,0.16102400422096252,0.15881599485874176,0.1629759967327118,0.1613226667046547,0.001502168599591441,226.7191291920897,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.41450587084148727,138628,1.890988833424705,79849728,1.5230126953125,"[""64K+""]",False,0.6048493087291718,5.232963711023331,132.26670026779175,994714624,46.0,96.32,1755.0,1593.0,46.0,97.33,1755.0,1593.0
b16_h65536_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,65536,8,2048,10,30,20260803,2026-08-12T09:46:50.481364+00:00,0.16329599916934967,0.16128000617027283,0.16742399334907532,0.16352853377660115,0.0014632303663611756,223.56470582074328,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.41450587084148727,138628,1.890988833424705,79849728,1.5230126953125,"[""64K+""]",False,0.6308816373348236,5.583390593528748,17.770007252693176,994714624,52.0,123.82,1755.0,1593.0,52.0,123.24,1755.0,1593.0
b16_h8192_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,8192,1024,2048,10,30,20260803,2026-08-12T06:45:29.035812+00:00,9.130559921264648,8.867263793945312,9.392127990722656,9.16554988225301,0.18582262130341412,511.78946946780087,33554432,4672924418048,0.677734375,0.677734375,0.5584174625084868,0.6828227481730063,147392,227.65436387320887,84897792,1.619296875,"[""8K-16K""]",False,0.8128732442855835,6.0576871037483215,13113.767698407173,2149581824,43.0,89.51,1755.0,1593.0,52.0,198.79,1680.0,1593.0
b16_h8192_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,8192,1024,2048,10,30,20260803,2026-08-12T09:46:24.792886+00:00,9.12611198425293,9.001343727111816,9.248319625854492,9.131757767995198,0.07596408275166186,512.0389083665763,33554432,4672924418048,0.677734375,0.677734375,0.5584174625084868,0.6828227481730063,147392,227.65436387320887,84897792,1.619296875,"[""8K-16K""]",False,0.9023323655128479,6.252408027648926,1300.4267662763596,2149581824,53.0,100.27,1755.0,1593.0,64.0,208.67,1650.0,1593.0
b16_h8192_q128_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,8192,128,2048,10,30,20260803,2026-08-12T06:42:24.589298+00:00,1.1176320314407349,1.1149760484695435,1.1255680322647095,1.119441072146098,0.0037592050532291397,522.6367317899962,4194304,584115552256,0.677734375,0.677734375,0.5584174625084868,0.6834360857999021,133048,31.524742949912813,76635648,1.461708984375,"[""8K-16K""]",False,0.6612315773963928,1.4198310673236847,1648.0325311422348,665846784,44.0,89.01,1755.0,1593.0,49.0,103.67,1710.0,1593.0
b16_h8192_q128_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,8192,128,2048,10,30,20260803,2026-08-12T09:46:47.142559+00:00,1.1146240234375,1.1108800172805786,1.1879040002822876,1.1327349344889324,0.027302790552210892,524.0471584800298,4194304,584115552256,0.677734375,0.677734375,0.5584174625084868,0.6834360857999021,133048,31.524742949912813,76635648,1.461708984375,"[""8K-16K""]",False,0.7255077362060547,1.4568343758583069,151.7677791416645,665846784,53.0,128.89,1740.0,1593.0,53.0,142.39,1605.0,1593.0
b16_h8192_q2_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,8192,2,2048,10,30,20260803,2026-08-12T06:42:08.712277+00:00,0.07209599763154984,0.07148800045251846,0.07513599842786789,0.07248853296041488,0.0012358499039754986,126.59240185069623,65536,9126805504,0.677734375,0.677734375,0.5584174625084867,0.6613869863013699,43328,1.5125553914327918,24956928,0.476015625,"[""8K-16K""]",False,0.5299188196659088,0.9303167462348938,39.59033638238907,456297472,49.0,206.3,1755.0,1593.0,49.0,200.68,1755.0,1593.0
b16_h8192_q2_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,8192,2,2048,10,30,20260803,2026-08-12T09:46:51.939572+00:00,0.0724480003118515,0.07184000313282013,0.07420799881219864,0.07263679976264635,0.0009915984760536286,125.9773280796403,65536,9126805504,0.677734375,0.677734375,0.5584174625084867,0.6613869863013699,43328,1.5125553914327918,24956928,0.476015625,"[""8K-16K""]",False,0.5999095737934113,0.9902343153953552,6.205707788467407,456297472,51.0,115.02,1755.0,1593.0,51.0,115.1,1755.0,1593.0
b16_h8192_q32_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,8192,32,2048,10,30,20260803,2026-08-12T06:42:13.491960+00:00,0.3378239870071411,0.33638399839401245,0.34064000844955444,0.3384746660788854,0.0020400587255167695,432.26323079572546,1048576,146028888064,0.677734375,0.677734375,0.5584174625084867,0.6856271404109588,126340,8.299635903118569,72771840,1.3880126953125,"[""8K-16K""]",False,0.6643235683441162,1.2283362448215485,419.79971900582314,505971712,45.0,94.9,1755.0,1593.0,45.0,97.81,1755.0,1593.0
b16_h8192_q32_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,8192,32,2048,10,30,20260803,2026-08-12T09:46:49.427971+00:00,0.3429439961910248,0.34166398644447327,0.3469119966030121,0.3434965322415034,0.0017713493810413582,425.80972312068064,1048576,146028888064,0.677734375,0.677734375,0.5584174625084867,0.6856271404109588,126340,8.299635903118569,72771840,1.3880126953125,"[""8K-16K""]",False,0.6884336471557617,1.2706443667411804,58.76463279128075,505971712,52.0,121.06,1755.0,1593.0,53.0,121.13,1755.0,1593.0
b16_h8192_q4096_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,8192,4096,2048,10,30,20260803,2026-08-12T06:49:16.421951+00:00,38.75244903564453,35.96579360961914,39.389888763427734,37.98327191670736,1.5802229560862975,482.33590746740583,134217728,18691697672192,0.677734375,0.677734375,0.5584174625084868,0.6759104868670499,196556,682.8472699892143,113216256,2.1594287109375,"[""8K-16K""]",False,1.1854395270347595,22.563301026821136,51787.1511541307,7394558976,47.0,97.86,1695.0,1593.0,62.0,339.92,1620.0,1593.0
b16_h8192_q4096_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,8192,4096,2048,10,30,20260803,2026-08-12T09:45:49.338119+00:00,38.54707336425781,36.31059265136719,40.22159957885742,38.29766222635905,1.600517232698441,484.9057539481997,134217728,18691697672192,0.677734375,0.677734375,0.5584174625084868,0.6759104868670499,196556,682.8472699892143,113216256,2.1594287109375,"[""8K-16K""]",False,1.1995583772659302,22.53354713320732,5752.716206014156,7394558976,51.0,103.6,1605.0,1593.0,68.0,342.08,1590.0,1593.0
b16_h8192_q512_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,8192,512,2048,10,30,20260803,2026-08-12T06:43:27.692520+00:00,4.724512100219727,4.6347198486328125,4.8354878425598145,4.742084248860677,0.09657899882834434,494.5404222618747,16777216,2336462209024,0.677734375,0.677734375,0.5584174625084868,0.684425548098092,139200,120.52597701149425,80179200,1.529296875,"[""8K-16K""]",False,1.1036209762096405,3.3962801098823547,6753.709327429533,1300759552,43.0,89.52,1755.0,1593.0,49.0,140.84,1740.0,1593.0
b16_h8192_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,8192,512,2048,10,30,20260803,2026-08-12T09:46:39.733486+00:00,4.835264205932617,4.685247898101807,4.912223815917969,4.81836264928182,0.0674598843789323,483.2129351188882,16777216,2336462209024,0.677734375,0.677734375,0.5584174625084868,0.684425548098092,139200,120.52597701149425,80179200,1.529296875,"[""8K-16K""]",False,0.8645690977573395,3.4937821328639984,653.8417898118496,1300759552,53.0,150.38,1755.0,1593.0,59.0,148.73,1725.0,1593.0
b16_h8192_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,16,8192,8,2048,10,30,20260803,2026-08-12T06:42:10.320519+00:00,0.15411199629306793,0.15244799852371216,0.15644800662994385,0.15435840040445328,0.0011729105600206422,236.88760702687827,262144,36507222016,0.677734375,0.677734375,0.5584174625084867,0.6803296232876712,84052,3.1188311997334983,48413952,0.9234228515625,"[""8K-16K""]",False,0.5402639508247375,1.023702323436737,116.51082336902618,466232320,47.0,103.22,1755.0,1593.0,47.0,103.72,1755.0,1593.0
b16_h8192_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,16,8192,8,2048,10,30,20260803,2026-08-12T09:46:50.819526+00:00,0.15647999942302704,0.15350399911403656,0.15772800147533417,0.15631786634524664,0.0015536301301904158,233.30280004223803,262144,36507222016,0.677734375,0.677734375,0.5584174625084867,0.6803296232876712,84052,3.1188311997334983,48413952,0.9234228515625,"[""8K-16K""]",False,0.595923513174057,1.1037588119506836,16.1040760576725,466232320,52.0,123.51,1755.0,1593.0,52.0,122.66,1755.0,1593.0
b1_h131072_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,1,131072,1024,2048,10,30,20260803,2026-08-12T06:28:24.776345+00:00,0.6046720147132874,0.6019200086593628,0.6090239882469177,0.605101865530014,0.0026803184809850926,483.001973005949,2097152,292057776128,0.50390625,0.50390625,0.3817648634796384,0.40730873899217224,129644,16.176236462929253,74674944,1.4243115234375,"[""64K+""]",True,0.6731040775775909,1.2924671173095703,998.3775727450848,558957568,42.0,88.03,1755.0,1593.0,45.0,96.15,1755.0,1593.0
b1_h131072_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,1,131072,1024,2048,10,30,20260803,2026-08-12T09:51:16.647934+00:00,0.6061440110206604,0.6042559742927551,0.6108800172805786,0.6064970632394154,0.002036257496409773,481.82902217612644,2097152,292057776128,0.50390625,0.50390625,0.3817648634796384,0.40730873899217224,129644,16.176236462929253,74674944,1.4243115234375,"[""64K+""]",True,0.85463747382164,1.3466626405715942,1008.918784558773,558957568,44.0,88.63,1755.0,1593.0,45.0,96.71,1755.0,1593.0
b1_h131072_q128_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,1,131072,128,2048,10,30,20260803,2026-08-12T06:28:07.523975+00:00,0.1493760049343109,0.1472959965467453,0.15404799580574036,0.14974720080693563,0.002231428385299428,244.39816844783266,262144,36507222016,0.50390625,0.50390625,0.3817648634796384,0.4094453277886497,65760,3.986374695863747,37877760,0.7224609375,"[""64K+""]",True,0.5452930927276611,1.021362841129303,126.57402828335762,466232320,40.0,89.45,1755.0,1593.0,40.0,90.64,1755.0,1593.0
b1_h131072_q128_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,1,131072,128,2048,10,30,20260803,2026-08-12T09:51:34.498756+00:00,0.1502400040626526,0.14796799421310425,0.1526080071926117,0.15033279955387116,0.0018793448743711348,242.99268522900118,262144,36507222016,0.50390625,0.50390625,0.3817648634796384,0.4094453277886497,65760,3.986374695863747,37877760,0.7224609375,"[""64K+""]",True,0.5806535482406616,1.081276684999466,124.96884912252426,466232320,43.0,97.8,1755.0,1593.0,44.0,98.36,1755.0,1593.0
